SnapshotDate,ClinicID,ItemID,ItemName,Category,UnitCost,ChargePrice,UnitsOnHand,UnitsUsedMonth,UnitsWastedMonth,ReorderPoint,StockoutFlag,InventoryValue
2024-02-29,CL005,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,73,42,1,70,No,3358.0
2024-02-29,CL005,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,216,94,3,120,No,918.0
2024-02-29,CL005,IT009,Suture Pack,Surgical Supplies,7.5,32.0,125,47,0,75,No,937.5
2024-02-29,CL005,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,50,25,1,30,No,600.0
2024-02-29,CL005,IT011,Microchip,Preventive,11.0,55.0,118,49,2,80,No,1298.0
2024-02-29,CL005,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,87,64,1,100,No,1392.0
2024-02-29,CL005,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,138,104,1,100,No,1311.0
2024-02-29,CL005,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,909,505,12,500,No,163.62
2024-02-29,CL005,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,616,513,14,500,No,73.92
2024-02-29,CL006,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,76,46,4,60,No,1406.0
2024-02-29,CL006,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,37,29,2,45,No,638.25
2024-02-29,CL006,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,125,76,0,70,No,4000.0
2024-02-29,CL006,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,91,47,1,50,No,2639.0
2024-02-29,CL006,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,140,141,2,100,No,2030.0
2024-02-29,CL006,IT006,CBC Cartridge,Diagnostics,38.0,95.0,37,83,3,80,No,1406.0
2024-02-29,CL006,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,137,58,2,70,No,6302.0
2024-02-29,CL006,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,109,77,1,120,No,463.25
2024-02-29,CL006,IT009,Suture Pack,Surgical Supplies,7.5,32.0,85,68,0,75,No,637.5
2024-02-29,CL006,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,39,16,0,30,No,468.0
2024-02-29,CL006,IT011,Microchip,Preventive,11.0,55.0,108,46,2,80,No,1188.0
2024-02-29,CL006,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,99,98,2,100,No,1584.0
2024-02-29,CL006,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,122,95,1,100,No,1159.0
2024-02-29,CL006,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,557,724,13,500,No,100.26
2024-02-29,CL006,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,925,280,8,500,No,111.0
2024-02-29,CL007,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,109,49,2,60,No,2016.5
2024-02-29,CL007,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,9,46,2,45,No,155.25
2024-02-29,CL007,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,141,62,0,70,No,4512.0
2024-02-29,CL007,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,82,58,3,50,No,2378.0
2024-02-29,CL007,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,146,62,0,100,No,2117.0
2024-02-29,CL007,IT006,CBC Cartridge,Diagnostics,38.0,95.0,115,35,2,80,No,4370.0
2024-02-29,CL007,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,42,42,1,70,No,1932.0
2024-02-29,CL007,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,246,118,1,120,No,1045.5
2024-02-29,CL007,IT009,Suture Pack,Surgical Supplies,7.5,32.0,72,38,1,75,No,540.0
2024-02-29,CL007,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,23,29,2,30,No,276.0
2024-02-29,CL007,IT011,Microchip,Preventive,11.0,55.0,88,85,0,80,No,968.0
2024-02-29,CL007,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,97,55,2,100,No,1552.0
2024-02-29,CL007,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,101,71,0,100,No,959.5
2024-02-29,CL007,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,421,430,15,500,No,75.78
2024-02-29,CL007,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,318,551,15,500,No,38.16
2024-02-29,CL008,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,51,83,1,60,No,943.5
2024-02-29,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,62,56,1,45,No,1069.5
2024-02-29,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,38,45,2,70,No,1216.0
2024-02-29,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,46,20,0,50,No,1334.0
2024-02-29,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,207,104,2,100,No,3001.5
2024-02-29,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,85,70,2,80,No,3230.0
2024-02-29,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,116,71,1,70,No,5336.0
2024-02-29,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,247,80,3,120,No,1049.75
2024-02-29,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,132,80,2,75,No,990.0
2024-02-29,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,45,25,1,30,No,540.0
2024-02-29,CL008,IT011,Microchip,Preventive,11.0,55.0,103,59,1,80,No,1133.0
2024-02-29,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,164,125,0,100,No,2624.0
2024-02-29,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,110,68,1,100,No,1045.0
2024-02-29,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,670,526,13,500,No,120.6
2024-02-29,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,680,445,12,500,No,81.6
2024-02-29,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,87,68,0,60,No,1609.5
2024-02-29,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,60,46,1,45,No,1035.0
2024-02-29,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,85,79,0,70,No,2720.0
2024-02-29,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,62,33,4,50,No,1798.0
2024-02-29,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,149,93,2,100,No,2160.5
2024-02-29,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,111,73,5,80,No,4218.0
2024-02-29,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,140,43,0,70,No,6440.0
2024-02-29,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,204,131,3,120,No,867.0
2024-02-29,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,171,69,0,75,No,1282.5
2024-02-29,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,40,15,0,30,No,480.0
2024-02-29,CL009,IT011,Microchip,Preventive,11.0,55.0,111,54,0,80,No,1221.0
2024-02-29,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,159,118,0,100,No,2544.0
2024-02-29,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,132,46,1,100,No,1254.0
2024-02-29,CL009,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,417,348,12,500,No,75.06
2024-02-29,CL009,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,580,499,13,500,No,69.6
2024-02-29,CL010,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,103,57,2,60,No,1905.5
2024-02-29,CL010,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,20,44,0,45,No,345.0
2024-02-29,CL010,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,126,50,3,70,No,4032.0
2024-02-29,CL010,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,77,39,1,50,No,2233.0
2024-02-29,CL010,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,66,96,1,100,No,957.0
2024-02-29,CL010,IT006,CBC Cartridge,Diagnostics,38.0,95.0,85,91,1,80,No,3230.0
2024-02-29,CL010,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,131,73,1,70,No,6026.0
2024-02-29,CL010,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,174,112,0,120,No,739.5
2024-02-29,CL010,IT009,Suture Pack,Surgical Supplies,7.5,32.0,108,82,2,75,No,810.0
2024-02-29,CL010,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,47,32,0,30,No,564.0
2024-02-29,CL010,IT011,Microchip,Preventive,11.0,55.0,113,30,2,80,No,1243.0
2024-02-29,CL010,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,226,86,4,100,No,3616.0
2024-02-29,CL010,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,170,129,0,100,No,1615.0
2024-02-29,CL010,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,730,452,10,500,No,131.4
2024-02-29,CL010,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,899,422,14,500,No,107.88
2024-02-29,CL011,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,94,56,2,60,No,1739.0
2024-02-29,CL011,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,54,28,0,45,No,931.5
2024-02-29,CL011,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,97,63,0,70,No,3104.0
2024-02-29,CL011,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,87,57,0,50,No,2523.0
2024-02-29,CL011,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,110,67,2,100,No,1595.0
2024-02-29,CL011,IT006,CBC Cartridge,Diagnostics,38.0,95.0,103,86,0,80,No,3914.0
2024-02-29,CL011,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,97,93,2,70,No,4462.0
2024-02-29,CL011,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,261,102,2,120,No,1109.25
2024-02-29,CL011,IT009,Suture Pack,Surgical Supplies,7.5,32.0,130,100,4,75,No,975.0
2024-02-29,CL011,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,47,21,0,30,No,564.0
2024-02-29,CL011,IT011,Microchip,Preventive,11.0,55.0,147,65,0,80,No,1617.0
2024-02-29,CL011,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,128,108,2,100,No,2048.0
2024-02-29,CL011,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,134,63,3,100,No,1273.0
2024-02-29,CL011,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,508,323,13,500,No,91.44
2024-02-29,CL011,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,799,457,13,500,No,95.88
2024-02-29,CL012,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,67,69,2,60,No,1239.5
2024-02-29,CL012,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,55,17,0,45,No,948.75
2024-02-29,CL012,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,143,93,5,70,No,4576.0
2024-02-29,CL012,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,57,44,0,50,No,1653.0
2024-02-29,CL012,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,139,66,1,100,No,2015.5
2024-02-29,CL012,IT006,CBC Cartridge,Diagnostics,38.0,95.0,184,83,2,80,No,6992.0
2024-02-29,CL012,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,89,76,1,70,No,4094.0
2024-02-29,CL012,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,282,72,4,120,No,1198.5
2024-02-29,CL012,IT009,Suture Pack,Surgical Supplies,7.5,32.0,117,58,0,75,No,877.5
2024-02-29,CL012,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,48,29,1,30,No,576.0
2024-02-29,CL012,IT011,Microchip,Preventive,11.0,55.0,74,71,1,80,No,814.0
2024-02-29,CL012,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,125,86,2,100,No,2000.0
2024-02-29,CL012,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,70,81,1,100,No,665.0
2024-02-29,CL012,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,477,616,10,500,No,85.86
2024-02-29,CL012,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,508,587,13,500,No,60.96
2024-03-31,CL001,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,119,31,2,60,No,2201.5
2024-03-31,CL001,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,87,43,1,45,No,1500.75
2024-03-31,CL001,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,54,54,2,70,No,1728.0
2024-03-31,CL001,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,68,53,0,50,No,1972.0
2024-03-31,CL001,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,100,99,2,100,No,1450.0
2024-03-31,CL001,IT006,CBC Cartridge,Diagnostics,38.0,95.0,112,47,0,80,No,4256.0
2024-03-31,CL001,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,100,44,2,70,No,4600.0
2024-03-31,CL001,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,263,109,0,120,No,1117.75
2024-03-31,CL001,IT009,Suture Pack,Surgical Supplies,7.5,32.0,56,70,0,75,No,420.0
2024-03-31,CL001,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,63,16,0,30,No,756.0
2024-03-31,CL001,IT011,Microchip,Preventive,11.0,55.0,95,72,2,80,No,1045.0
2024-03-31,CL001,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,178,59,3,100,No,2848.0
2024-03-31,CL001,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,88,96,4,100,No,836.0
2024-03-31,CL001,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,1230,421,14,500,No,221.4
2024-03-31,CL001,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,258,534,11,500,No,30.96
2024-03-31,CL002,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,79,58,1,60,No,1461.5
2024-03-31,CL002,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,57,34,2,45,No,983.25
2024-03-31,CL002,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,115,62,0,70,No,3680.0
2024-03-31,CL002,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,91,62,0,50,No,2639.0
2024-03-31,CL002,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,133,86,3,100,No,1928.5
2024-03-31,CL002,IT006,CBC Cartridge,Diagnostics,38.0,95.0,142,22,3,80,No,5396.0
2024-03-31,CL002,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,122,49,1,70,No,5612.0
2024-03-31,CL002,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,195,131,1,120,No,828.75
2024-03-31,CL002,IT009,Suture Pack,Surgical Supplies,7.5,32.0,101,77,0,75,No,757.5
2024-03-31,CL002,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,43,19,0,30,No,516.0
2024-03-31,CL002,IT011,Microchip,Preventive,11.0,55.0,132,69,3,80,No,1452.0
2024-03-31,CL002,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,174,86,1,100,No,2784.0
2024-03-31,CL002,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,130,69,5,100,No,1235.0
2024-03-31,CL002,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,554,437,13,500,No,99.72
2024-03-31,CL002,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,754,413,14,500,No,90.48
2024-03-31,CL003,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,85,68,1,60,No,1572.5
2024-03-31,CL003,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,71,48,2,45,No,1224.75
2024-03-31,CL003,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,72,39,1,70,No,2304.0
2024-03-31,CL003,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,74,43,0,50,No,2146.0
2024-03-31,CL003,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,176,100,4,100,No,2552.0
2024-03-31,CL003,IT006,CBC Cartridge,Diagnostics,38.0,95.0,132,79,2,80,No,5016.0
2024-03-31,CL003,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,92,80,3,70,No,4232.0
2024-03-31,CL003,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,107,138,3,120,No,454.75
2024-03-31,CL003,IT009,Suture Pack,Surgical Supplies,7.5,32.0,70,69,4,75,No,525.0
2024-03-31,CL003,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,37,36,0,30,No,444.0
2024-03-31,CL003,IT011,Microchip,Preventive,11.0,55.0,40,60,2,80,No,440.0
2024-03-31,CL003,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,99,92,3,100,No,1584.0
2024-03-31,CL003,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,153,118,3,100,No,1453.5
2024-03-31,CL003,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,414,595,12,500,No,74.52
2024-03-31,CL003,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,1051,623,12,500,No,126.12
2024-03-31,CL004,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,98,40,4,60,No,1813.0
2024-03-31,CL004,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,44,35,0,45,No,759.0
2024-03-31,CL004,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,54,56,1,70,No,1728.0
2024-03-31,CL004,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,30,48,0,50,No,870.0
2024-03-31,CL004,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,185,68,1,100,No,2682.5
2024-03-31,CL004,IT006,CBC Cartridge,Diagnostics,38.0,95.0,136,55,6,80,No,5168.0
2024-03-31,CL004,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,41,20,4,70,No,1886.0
2024-03-31,CL004,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,149,139,1,120,No,633.25
2024-03-31,CL004,IT009,Suture Pack,Surgical Supplies,7.5,32.0,85,64,2,75,No,637.5
2024-03-31,CL004,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,31,15,0,30,No,372.0
2024-03-31,CL004,IT011,Microchip,Preventive,11.0,55.0,117,64,0,80,No,1287.0
2024-03-31,CL004,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,99,121,2,100,No,1584.0
2024-03-31,CL004,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,191,94,0,100,No,1814.5
2024-03-31,CL004,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,601,490,11,500,No,108.18
2024-03-31,CL004,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,676,257,9,500,No,81.12
2024-03-31,CL005,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,92,57,0,60,No,1702.0
2024-03-31,CL005,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,71,45,1,45,No,1224.75
2024-03-31,CL005,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,159,54,3,70,No,5088.0
2024-03-31,CL005,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,88,66,0,50,No,2552.0
2024-03-31,CL005,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,110,91,3,100,No,1595.0
2024-03-31,CL005,IT006,CBC Cartridge,Diagnostics,38.0,95.0,101,81,0,80,No,3838.0
2024-03-31,CL005,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,79,80,0,70,No,3634.0
2024-03-31,CL005,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,186,82,2,120,No,790.5
2024-03-31,CL005,IT009,Suture Pack,Surgical Supplies,7.5,32.0,114,33,2,75,No,855.0
2024-03-31,CL005,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,54,24,1,30,No,648.0
2024-03-31,CL005,IT011,Microchip,Preventive,11.0,55.0,118,79,5,80,No,1298.0
2024-03-31,CL005,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,99,105,3,100,No,1584.0
2024-03-31,CL005,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,129,114,0,100,No,1225.5
2024-03-31,CL005,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,766,292,12,500,No,137.88
2024-03-31,CL005,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,549,291,12,500,No,65.88
2024-03-31,CL006,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,79,69,0,60,No,1461.5
2024-03-31,CL006,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,56,18,0,45,No,966.0
2024-03-31,CL006,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,114,71,0,70,No,3648.0
2024-03-31,CL006,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,68,33,2,50,No,1972.0
2024-03-31,CL006,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,172,79,3,100,No,2494.0
2024-03-31,CL006,IT006,CBC Cartridge,Diagnostics,38.0,95.0,119,64,3,80,No,4522.0
2024-03-31,CL006,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,78,59,3,70,No,3588.0
2024-03-31,CL006,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,92,43,3,120,No,391.0
2024-03-31,CL006,IT009,Suture Pack,Surgical Supplies,7.5,32.0,137,65,0,75,No,1027.5
2024-03-31,CL006,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,44,27,1,30,No,528.0
2024-03-31,CL006,IT011,Microchip,Preventive,11.0,55.0,89,51,2,80,No,979.0
2024-03-31,CL006,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,70,97,1,100,No,1120.0
2024-03-31,CL006,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,88,74,2,100,No,836.0
2024-03-31,CL006,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,801,678,12,500,No,144.18
2024-03-31,CL006,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,573,576,12,500,No,68.76
2024-03-31,CL007,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,149,44,0,60,No,2756.5
2024-03-31,CL007,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,85,26,0,45,No,1466.25
2024-03-31,CL007,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,145,69,1,70,No,4640.0
2024-03-31,CL007,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,83,32,3,50,No,2407.0
2024-03-31,CL007,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,9,71,3,100,Yes,130.5
2024-03-31,CL007,IT006,CBC Cartridge,Diagnostics,38.0,95.0,65,80,0,80,No,2470.0
2024-03-31,CL007,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,83,42,3,70,No,3818.0
2024-03-31,CL007,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,145,104,3,120,No,616.25
2024-03-31,CL007,IT009,Suture Pack,Surgical Supplies,7.5,32.0,112,87,2,75,No,840.0
2024-03-31,CL007,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,50,25,2,30,No,600.0
2024-03-31,CL007,IT011,Microchip,Preventive,11.0,55.0,175,63,2,80,No,1925.0
2024-03-31,CL007,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,62,68,1,100,No,992.0
2024-03-31,CL007,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,127,69,1,100,No,1206.5
2024-03-31,CL007,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,833,724,14,500,No,149.94
2024-03-31,CL007,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,923,303,13,500,No,110.76
2024-03-31,CL008,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,106,53,1,60,No,1961.0
2024-03-31,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,50,47,0,45,No,862.5
2024-03-31,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,148,53,0,70,No,4736.0
2024-03-31,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,21,30,0,50,No,609.0
2024-03-31,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,134,77,1,100,No,1943.0
2024-03-31,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,143,62,0,80,No,5434.0
2024-03-31,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,117,57,0,70,No,5382.0
2024-03-31,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,50,87,3,120,No,212.5
2024-03-31,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,83,63,2,75,No,622.5
2024-03-31,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,32,22,0,30,No,384.0
2024-03-31,CL008,IT011,Microchip,Preventive,11.0,55.0,101,82,0,80,No,1111.0
2024-03-31,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,160,63,1,100,No,2560.0
2024-03-31,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,102,103,3,100,No,969.0
2024-03-31,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,742,533,12,500,No,133.56
2024-03-31,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,753,585,11,500,No,90.36
2024-03-31,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,88,63,2,60,No,1628.0
2024-03-31,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,88,66,0,45,No,1518.0
2024-03-31,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,83,70,3,70,No,2656.0
2024-03-31,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,88,66,2,50,No,2552.0
2024-03-31,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,76,105,3,100,No,1102.0
2024-03-31,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,137,69,2,80,No,5206.0
2024-03-31,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,53,36,0,70,No,2438.0
2024-03-31,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,68,112,3,120,No,289.0
2024-03-31,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,56,57,2,75,No,420.0
2024-03-31,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,24,44,0,30,No,288.0
2024-03-31,CL009,IT011,Microchip,Preventive,11.0,55.0,116,50,2,80,No,1276.0
2024-03-31,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,90,84,5,100,No,1440.0
2024-03-31,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,64,74,4,100,No,608.0
