Month,EmployeeID,ClinicID,Role,RegularHours,OvertimeHours,PTOHours,ProductiveHours
2024-02-01,EMP0059,CL003,Client Service Representative,163.7,5.0,8,160.7
2024-02-01,EMP0060,CL003,Veterinarian,166.9,8.7,0,175.6
2024-02-01,EMP0061,CL003,Kennel Assistant,106.4,6.8,0,113.2
2024-02-01,EMP0062,CL003,Veterinarian,178.1,4.4,24,158.5
2024-02-01,EMP0063,CL003,Veterinary Technician,167.1,8.6,8,167.7
2024-02-01,EMP0064,CL003,Veterinary Technician,163.6,0.1,24,139.7
2024-02-01,EMP0065,CL003,Veterinarian,178.0,0,0,178.0
2024-02-01,EMP0066,CL003,Client Service Representative,184.8,1.5,16,170.3
2024-02-01,EMP0067,CL003,Practice Manager,145.9,4.1,0,150.0
2024-02-01,EMP0068,CL003,Veterinarian,171.0,14.5,0,185.5
2024-02-01,EMP0069,CL003,Veterinary Assistant,163.9,0,8,155.9
2024-02-01,EMP0070,CL003,Veterinarian,170.4,5.5,16,159.9
2024-02-01,EMP0071,CL003,Kennel Assistant,192.2,0,0,192.2
2024-02-01,EMP0072,CL003,Veterinarian,140.3,9.8,8,142.1
2024-02-01,EMP0073,CL003,Veterinarian,117.0,3.2,0,120.2
2024-02-01,EMP0074,CL003,Veterinary Technician,181.0,2.1,8,175.1
2024-02-01,EMP0075,CL003,Veterinarian,133.5,13.8,0,147.3
2024-02-01,EMP0076,CL004,Client Service Representative,166.1,2.2,16,152.3
2024-02-01,EMP0077,CL004,Veterinarian,119.1,4.3,0,123.4
2024-02-01,EMP0078,CL004,Veterinarian,173.6,6.7,16,164.3
2024-02-01,EMP0079,CL004,Veterinary Technician,167.7,9.4,0,177.1
2024-02-01,EMP0080,CL004,Veterinarian,179.2,2.7,24,157.9
2024-02-01,EMP0081,CL004,Veterinary Technician,142.3,0,0,142.3
2024-02-01,EMP0082,CL004,Veterinarian,178.1,7.0,0,185.1
2024-02-01,EMP0083,CL004,Veterinary Assistant,163.3,0,0,163.3
2024-02-01,EMP0084,CL004,Veterinarian,141.2,3.0,24,120.2
2024-02-01,EMP0085,CL004,Veterinarian,171.8,6.8,0,178.6
2024-02-01,EMP0086,CL004,Veterinary Assistant,176.2,1.5,8,169.7
2024-02-01,EMP0087,CL004,Veterinary Technician,159.1,0,0,159.1
2024-02-01,EMP0088,CL004,Veterinarian,131.2,10.3,0,141.5
2024-02-01,EMP0089,CL004,Veterinarian,166.5,2.4,0,168.9
2024-02-01,EMP0090,CL004,Veterinary Technician,188.7,4.1,8,184.8
2024-02-01,EMP0091,CL004,Veterinarian,185.9,3.8,0,189.7
2024-02-01,EMP0092,CL004,Veterinarian,169.6,4.1,24,149.7
2024-02-01,EMP0093,CL004,Veterinary Technician,97.2,0,0,97.2
2024-02-01,EMP0094,CL004,Practice Manager,151.6,0,0,151.6
2024-02-01,EMP0095,CL004,Veterinary Assistant,181.8,7.9,24,165.7
2024-02-01,EMP0096,CL004,Veterinary Assistant,176.5,8.1,0,184.6
2024-02-01,EMP0097,CL004,Veterinarian,189.9,11.3,16,185.2
2024-02-01,EMP0098,CL004,Client Service Representative,176.6,1.5,0,178.1
2024-02-01,EMP0099,CL004,Veterinarian,164.6,8.6,24,149.2
2024-02-01,EMP0100,CL004,Veterinary Technician,137.6,6.1,0,143.7
2024-02-01,EMP0101,CL004,Veterinary Assistant,106.4,1.4,0,107.8
2024-02-01,EMP0102,CL004,Veterinary Technician,122.4,5.4,24,103.8
2024-02-01,EMP0103,CL004,Practice Manager,96.8,2.9,0,99.7
2024-02-01,EMP0104,CL004,Veterinarian,171.4,4.7,16,160.1
2024-02-01,EMP0105,CL004,Veterinary Technician,167.8,0.2,0,168.0
2024-02-01,EMP0106,CL005,Practice Manager,178.7,1.6,8,172.3
2024-02-01,EMP0107,CL005,Veterinarian,185.2,5.0,0,190.2
2024-02-01,EMP0108,CL005,Client Service Representative,100.1,0.5,24,76.6
2024-02-01,EMP0109,CL005,Veterinarian,178.8,3.2,8,174.0
2024-02-01,EMP0110,CL005,Veterinary Technician,170.7,11.3,8,174.0
2024-02-01,EMP0111,CL005,Veterinarian,159.7,4.6,24,140.3
2024-02-01,EMP0112,CL005,Veterinary Technician,103.4,7.9,8,103.3
2024-02-01,EMP0113,CL005,Veterinarian,185.6,2.1,0,187.7
2024-02-01,EMP0114,CL005,Veterinary Technician,181.6,9.4,8,183.0
2024-02-01,EMP0115,CL005,Veterinarian,129.8,6.3,16,120.1
2024-02-01,EMP0116,CL005,Veterinary Assistant,171.0,0,24,147.0
2024-02-01,EMP0117,CL005,Veterinarian,175.6,7.3,24,158.9
2024-02-01,EMP0118,CL005,Veterinarian,146.1,5.7,8,143.8
2024-02-01,EMP0119,CL005,Veterinarian,174.0,0,16,158.0
2024-02-01,EMP0120,CL005,Veterinary Technician,148.6,6.9,0,155.5
2024-02-01,EMP0121,CL005,Veterinary Assistant,133.3,0.4,8,125.7
2024-02-01,EMP0122,CL005,Veterinarian,150.4,0.4,0,150.8
2024-02-01,EMP0123,CL005,Veterinarian,157.5,9.5,0,167.0
2024-02-01,EMP0124,CL005,Veterinarian,172.9,5.3,16,162.2
2024-02-01,EMP0125,CL005,Veterinary Technician,167.4,8.4,16,159.8
2024-02-01,EMP0126,CL005,Veterinarian,186.0,0.1,8,178.1
2024-02-01,EMP0127,CL005,Veterinary Technician,149.0,4.9,16,137.9
2024-02-01,EMP0128,CL005,Veterinary Technician,105.2,0,0,105.2
2024-02-01,EMP0129,CL005,Veterinary Assistant,123.8,2.9,0,126.7
2024-02-01,EMP0130,CL005,Veterinarian,133.7,7.5,0,141.2
2024-02-01,EMP0131,CL006,Veterinarian,180.9,9.2,0,190.1
2024-02-01,EMP0132,CL006,Veterinarian,170.8,14.5,0,185.3
2024-02-01,EMP0133,CL006,Veterinarian,174.3,4.6,16,162.9
2024-02-01,EMP0134,CL006,Veterinarian,170.9,0,8,162.9
2024-02-01,EMP0135,CL006,Veterinarian,136.5,4.4,8,132.9
2024-02-01,EMP0136,CL006,Veterinary Technician,176.2,8.8,24,161.0
2024-02-01,EMP0137,CL006,Client Service Representative,149.8,3.2,0,153.0
2024-02-01,EMP0138,CL006,Kennel Assistant,174.1,0,0,174.1
2024-02-01,EMP0139,CL006,Veterinary Technician,142.8,6.0,0,148.8
2024-02-01,EMP0140,CL006,Veterinarian,172.1,2.3,16,158.4
2024-02-01,EMP0141,CL006,Practice Manager,145.9,2.2,0,148.1
2024-02-01,EMP0142,CL006,Veterinary Technician,170.7,9.4,0,180.1
2024-02-01,EMP0143,CL006,Veterinary Technician,105.6,7.3,8,104.9
2024-02-01,EMP0144,CL006,Veterinarian,136.7,7.4,0,144.1
2024-02-01,EMP0145,CL006,Veterinary Technician,176.3,9.4,16,169.7
2024-02-01,EMP0146,CL006,Veterinarian,138.6,8.5,0,147.1
2024-02-01,EMP0147,CL006,Veterinary Technician,163.0,3.6,0,166.6
2024-02-01,EMP0148,CL006,Client Service Representative,155.6,4.5,0,160.1
2024-02-01,EMP0149,CL006,Veterinarian,131.0,3.2,16,118.2
2024-02-01,EMP0150,CL006,Veterinarian,162.4,0.3,8,154.7
2024-02-01,EMP0151,CL007,Veterinary Technician,90.7,0,8,82.7
2024-02-01,EMP0152,CL007,Veterinary Technician,136.4,5.1,0,141.5
2024-02-01,EMP0153,CL007,Veterinary Technician,131.2,5.0,0,136.2
2024-02-01,EMP0154,CL007,Veterinary Technician,171.0,1.0,16,156.0
2024-02-01,EMP0155,CL007,Veterinary Assistant,173.6,1.7,8,167.3
2024-02-01,EMP0156,CL007,Practice Manager,168.1,8.5,0,176.6
2024-02-01,EMP0157,CL007,Veterinarian,173.7,7.2,0,180.9
2024-02-01,EMP0158,CL007,Client Service Representative,102.5,2.4,0,104.9
2024-02-01,EMP0159,CL007,Veterinary Technician,187.5,10.8,0,198.3
2024-02-01,EMP0160,CL007,Veterinarian,135.1,1.8,0,136.9
2024-02-01,EMP0161,CL007,Veterinary Technician,111.9,4.6,0,116.5
2024-02-01,EMP0162,CL007,Veterinarian,170.6,1.0,0,171.6
2024-02-01,EMP0163,CL007,Veterinarian,176.6,8.1,0,184.7
2024-02-01,EMP0164,CL007,Veterinarian,164.1,6.2,24,146.3
2024-02-01,EMP0165,CL007,Veterinarian,183.8,5.4,0,189.2
2024-02-01,EMP0166,CL007,Client Service Representative,157.3,5.9,8,155.2
2024-02-01,EMP0167,CL007,Veterinary Assistant,92.5,3.7,8,88.2
2024-02-01,EMP0168,CL007,Veterinary Technician,134.0,4.4,24,114.4
2024-02-01,EMP0169,CL007,Practice Manager,183.7,6.9,0,190.6
2024-02-01,EMP0170,CL007,Veterinarian,176.8,0.3,0,177.1
2024-02-01,EMP0171,CL007,Veterinary Technician,122.7,3.0,24,101.7
2024-02-01,EMP0172,CL007,Veterinary Technician,169.6,4.1,24,149.7
2024-02-01,EMP0173,CL007,Veterinary Assistant,168.8,5.8,8,166.6
2024-02-01,EMP0174,CL007,Veterinarian,182.6,12.0,16,178.6
2024-02-01,EMP0175,CL008,Veterinarian,183.4,2.7,0,186.1
2024-02-01,EMP0176,CL008,Client Service Representative,109.8,3.2,0,113.0
2024-02-01,EMP0177,CL008,Client Service Representative,183.2,10.7,0,193.9
2024-02-01,EMP0178,CL008,Practice Manager,165.2,0,16,149.2
2024-02-01,EMP0179,CL008,Veterinary Assistant,166.2,0,8,158.2
2024-02-01,EMP0180,CL008,Kennel Assistant,171.6,0.7,16,156.3
2024-02-01,EMP0181,CL008,Veterinarian,170.7,1.2,8,163.9
2024-02-01,EMP0182,CL008,Veterinarian,170.7,5.7,16,160.4
2024-02-01,EMP0183,CL008,Veterinary Assistant,164.3,7.0,8,163.3
2024-02-01,EMP0184,CL008,Veterinary Assistant,159.2,9.6,0,168.8
2024-02-01,EMP0185,CL008,Kennel Assistant,141.8,5.3,0,147.1
2024-02-01,EMP0186,CL008,Veterinarian,173.0,1.3,8,166.3
2024-02-01,EMP0187,CL008,Kennel Assistant,176.2,5.6,0,181.8
2024-02-01,EMP0188,CL008,Veterinary Technician,166.6,12.2,0,178.8
2024-02-01,EMP0189,CL008,Veterinary Technician,191.4,2.2,0,193.6
2024-02-01,EMP0190,CL008,Veterinarian,170.5,1.1,24,147.6
2024-02-01,EMP0191,CL008,Veterinarian,174.8,0,8,166.8
2024-02-01,EMP0192,CL008,Kennel Assistant,150.1,0,0,150.1
2024-02-01,EMP0193,CL008,Veterinarian,133.0,1.5,8,126.5
2024-02-01,EMP0194,CL008,Veterinarian,178.8,8.5,8,179.3
2024-02-01,EMP0195,CL008,Veterinarian,181.0,6.7,16,171.7
2024-02-01,EMP0196,CL008,Client Service Representative,125.3,0,0,125.3
2024-02-01,EMP0197,CL008,Practice Manager,166.5,8.6,8,167.1
2024-02-01,EMP0198,CL009,Veterinarian,182.3,9.4,8,183.7
2024-02-01,EMP0199,CL009,Veterinary Assistant,179.4,1.6,0,181.0
2024-02-01,EMP0200,CL009,Kennel Assistant,163.8,6.4,0,170.2
2024-02-01,EMP0201,CL009,Veterinarian,169.9,6.9,0,176.8
2024-02-01,EMP0202,CL009,Veterinary Technician,109.6,4.6,8,106.2
2024-02-01,EMP0203,CL009,Veterinarian,134.9,5.9,0,140.8
2024-02-01,EMP0204,CL009,Veterinary Technician,99.9,15.8,16,99.7
2024-02-01,EMP0205,CL009,Veterinarian,160.5,8.9,0,169.4
2024-02-01,EMP0206,CL009,Veterinarian,184.1,9.3,8,185.4
2024-02-01,EMP0207,CL009,Veterinarian,173.3,2.6,8,167.9
2024-02-01,EMP0208,CL009,Veterinarian,142.5,6.7,16,133.2
2024-02-01,EMP0209,CL009,Veterinarian,172.0,8.0,24,156.0
2024-02-01,EMP0210,CL009,Veterinarian,179.0,9.4,0,188.4
2024-02-01,EMP0211,CL009,Practice Manager,186.2,1.9,0,188.1
2024-02-01,EMP0212,CL009,Veterinary Technician,189.4,11.4,0,200.8
2024-02-01,EMP0213,CL009,Veterinary Assistant,158.8,5.1,16,147.9
2024-02-01,EMP0214,CL009,Veterinarian,176.7,2.9,16,163.6
2024-02-01,EMP0215,CL009,Veterinarian,140.3,0.9,16,125.2
2024-02-01,EMP0216,CL009,Client Service Representative,104.7,3.7,24,84.4
2024-02-01,EMP0217,CL009,Client Service Representative,176.1,1.3,8,169.4
2024-02-01,EMP0218,CL009,Veterinarian,137.2,4.7,8,133.9
2024-02-01,EMP0219,CL009,Practice Manager,104.9,8.0,24,88.9
2024-02-01,EMP0220,CL009,Veterinary Technician,101.3,4.0,0,105.3
2024-02-01,EMP0221,CL009,Veterinary Technician,171.7,2.7,0,174.4
2024-02-01,EMP0222,CL010,Veterinary Assistant,99.8,2.5,16,86.3
2024-02-01,EMP0223,CL010,Veterinarian,183.0,6.0,0,189.0
2024-02-01,EMP0224,CL010,Veterinary Assistant,108.9,0,0,108.9
2024-02-01,EMP0225,CL010,Veterinary Assistant,139.1,9.4,8,140.5
2024-02-01,EMP0226,CL010,Veterinarian,166.9,2.7,0,169.6
2024-02-01,EMP0227,CL010,Veterinarian,174.5,0,0,174.5
2024-02-01,EMP0228,CL010,Veterinary Assistant,175.6,4.7,16,164.3
2024-02-01,EMP0229,CL010,Veterinarian,170.4,2.6,16,157.0
2024-02-01,EMP0230,CL010,Veterinarian,135.2,0.2,8,127.4
2024-02-01,EMP0231,CL010,Veterinary Technician,169.7,4.5,0,174.2
2024-02-01,EMP0232,CL010,Practice Manager,167.9,0,0,167.9
2024-02-01,EMP0233,CL010,Veterinary Technician,167.8,1.5,8,161.3
2024-02-01,EMP0234,CL010,Client Service Representative,159.7,5.0,8,156.7
2024-02-01,EMP0235,CL010,Veterinarian,171.7,1.5,24,149.2
2024-02-01,EMP0236,CL010,Veterinarian,167.1,7.6,24,150.7
2024-02-01,EMP0237,CL010,Veterinary Technician,178.5,10.3,24,164.8
2024-02-01,EMP0238,CL010,Veterinarian,177.2,6.2,8,175.4
2024-02-01,EMP0239,CL010,Veterinary Assistant,176.2,6.4,16,166.6
2024-02-01,EMP0240,CL010,Veterinary Technician,173.1,0.7,24,149.8
2024-02-01,EMP0241,CL010,Veterinary Technician,93.3,3.5,0,96.8
2024-02-01,EMP0242,CL010,Practice Manager,144.9,3.9,0,148.8
2024-02-01,EMP0243,CL010,Veterinary Technician,160.9,6.6,0,167.5
2024-02-01,EMP0244,CL010,Client Service Representative,173.0,9.5,16,166.5
2024-02-01,EMP0245,CL010,Practice Manager,164.0,0,24,140.0
2024-02-01,EMP0246,CL011,Veterinary Technician,146.3,8.8,0,155.1
2024-02-01,EMP0247,CL011,Veterinarian,180.1,5.0,16,169.1
2024-02-01,EMP0248,CL011,Client Service Representative,163.3,4.2,0,167.5
2024-02-01,EMP0249,CL011,Practice Manager,106.2,6.2,8,104.4
2024-02-01,EMP0250,CL011,Veterinarian,178.1,5.5,0,183.6
2024-02-01,EMP0251,CL011,Veterinarian,144.4,7.0,0,151.4
2024-02-01,EMP0252,CL011,Veterinary Technician,175.2,8.5,8,175.7
2024-02-01,EMP0253,CL011,Client Service Representative,149.6,1.2,0,150.8
2024-02-01,EMP0254,CL011,Veterinarian,176.4,13.1,16,173.5
2024-02-01,EMP0255,CL011,Veterinarian,182.1,7.6,16,173.7
2024-02-01,EMP0256,CL011,Veterinarian,130.5,7.5,0,138.0
2024-02-01,EMP0257,CL011,Veterinarian,175.4,2.1,0,177.5
2024-02-01,EMP0258,CL011,Veterinary Assistant,110.6,5.2,0,115.8
2024-02-01,EMP0259,CL011,Practice Manager,166.7,0.7,16,151.4
2024-02-01,EMP0260,CL011,Veterinarian,142.6,5.0,24,123.6
2024-02-01,EMP0261,CL011,Client Service Representative,166.3,1.1,0,167.4
2024-02-01,EMP0262,CL011,Veterinarian,175.2,11.6,24,162.8
2024-02-01,EMP0263,CL011,Veterinarian,178.7,0,24,154.7
2024-02-01,EMP0264,CL011,Veterinarian,165.6,0,16,149.6
2024-02-01,EMP0265,CL011,Veterinary Assistant,87.2,0.1,0,87.3
2024-02-01,EMP0266,CL011,Veterinarian,167.6,6.0,0,173.6
2024-02-01,EMP0267,CL012,Client Service Representative,124.4,0,0,124.4
2024-02-01,EMP0268,CL012,Veterinary Technician,169.9,4.0,8,165.9
2024-02-01,EMP0269,CL012,Practice Manager,152.5,0,16,136.5
2024-02-01,EMP0270,CL012,Client Service Representative,139.3,0,8,131.3
2024-02-01,EMP0271,CL012,Veterinary Technician,176.6,10.1,24,162.7
2024-02-01,EMP0272,CL012,Practice Manager,137.5,0,8,129.5
2024-02-01,EMP0273,CL012,Veterinary Technician,171.3,9.9,8,173.2
2024-02-01,EMP0274,CL012,Veterinarian,151.0,0.4,8,143.4
2024-02-01,EMP0275,CL012,Veterinary Technician,146.8,11.8,0,158.6
2024-02-01,EMP0276,CL012,Veterinary Technician,121.6,2.0,8,115.6
2024-02-01,EMP0277,CL012,Veterinarian,133.9,3.2,8,129.1
2024-02-01,EMP0278,CL012,Veterinarian,167.1,11.1,8,170.2
2024-02-01,EMP0279,CL012,Client Service Representative,139.7,0,0,139.7
2024-02-01,EMP0280,CL012,Veterinary Technician,155.3,7.6,0,162.9
2024-02-01,EMP0281,CL012,Veterinarian,153.1,7.8,16,144.9
2024-02-01,EMP0282,CL012,Veterinary Assistant,179.6,0.2,0,179.8
2024-02-01,EMP0283,CL012,Veterinarian,177.3,2.4,24,155.7
2024-02-01,EMP0284,CL012,Client Service Representative,171.2,4.7,16,159.9
2024-02-01,EMP0285,CL012,Veterinarian,173.8,0,0,173.8
2024-02-01,EMP0286,CL012,Veterinarian,185.7,6.6,8,184.3
2024-02-01,EMP0287,CL012,Veterinary Assistant,178.1,0,24,154.1
2024-02-01,EMP0288,CL012,Veterinary Technician,110.0,3.3,24,89.3
2024-02-01,EMP0289,CL012,Veterinarian,176.6,11.2,0,187.8
2024-02-01,EMP0290,CL012,Client Service Representative,181.6,0,0,181.6
2024-02-01,EMP0291,CL012,Veterinarian,169.5,7.9,0,177.4
2024-02-01,EMP0292,CL012,Veterinary Assistant,133.7,0,0,133.7
2024-02-01,EMP0293,CL012,Veterinarian,171.5,9.1,8,172.6
2024-02-01,EMP0294,CL012,Client Service Representative,131.0,6.7,16,121.7
2024-02-01,EMP0295,CL012,Client Service Representative,173.9,2.0,0,175.9
2024-02-01,EMP0296,CL012,Veterinary Technician,176.3,2.3,8,170.6
2024-02-01,EMP0297,CL012,Veterinary Technician,113.7,3.8,24,93.5
2024-02-01,EMP0298,CL012,Veterinarian,174.8,11.4,0,186.2
2024-02-01,EMP0299,CL012,Veterinary Technician,168.2,3.0,8,163.2
2024-02-01,EMP0300,CL012,Veterinarian,169.0,4.9,0,173.9
2024-03-01,EMP0001,CL001,Veterinary Technician,156.9,12.5,0,169.4
2024-03-01,EMP0002,CL001,Practice Manager,84.7,1.0,8,77.7
2024-03-01,EMP0003,CL001,Practice Manager,128.7,0.3,8,121.0
2024-03-01,EMP0004,CL001,Veterinary Technician,130.0,6.2,8,128.2
2024-03-01,EMP0005,CL001,Veterinary Technician,182.1,9.9,8,184.0
2024-03-01,EMP0006,CL001,Veterinary Technician,160.2,7.2,8,159.4
2024-03-01,EMP0007,CL001,Veterinarian,176.1,2.2,0,178.3
2024-03-01,EMP0008,CL001,Veterinarian,170.6,4.4,16,159.0
2024-03-01,EMP0009,CL001,Veterinary Technician,163.2,3.9,24,143.1
2024-03-01,EMP0010,CL001,Veterinarian,167.4,7.5,8,166.9
2024-03-01,EMP0011,CL001,Veterinary Assistant,168.6,5.6,0,174.2
2024-03-01,EMP0012,CL001,Veterinary Technician,103.2,5.1,8,100.3
2024-03-01,EMP0013,CL001,Veterinary Technician,130.1,7.3,0,137.4
2024-03-01,EMP0014,CL001,Veterinarian,180.2,3.8,8,176.0
2024-03-01,EMP0015,CL001,Veterinarian,175.7,5.4,8,173.1
2024-03-01,EMP0016,CL001,Veterinarian,186.8,5.6,0,192.4
2024-03-01,EMP0017,CL001,Veterinary Assistant,146.9,7.4,0,154.3
2024-03-01,EMP0018,CL001,Practice Manager,114.8,0.1,8,106.9
2024-03-01,EMP0019,CL001,Veterinarian,180.3,8.7,24,165.0
2024-03-01,EMP0020,CL001,Veterinarian,182.5,9.4,16,175.9
2024-03-01,EMP0021,CL001,Veterinarian,179.4,5.2,16,168.6
2024-03-01,EMP0022,CL001,Client Service Representative,175.6,1.1,8,168.7
2024-03-01,EMP0023,CL001,Veterinary Technician,151.3,4.3,8,147.6
2024-03-01,EMP0024,CL001,Veterinary Assistant,177.7,5.6,0,183.3
2024-03-01,EMP0025,CL001,Veterinary Technician,165.3,1.7,8,159.0
2024-03-01,EMP0026,CL001,Veterinarian,174.4,9.2,0,183.6
2024-03-01,EMP0027,CL001,Veterinary Assistant,139.3,3.6,24,118.9
2024-03-01,EMP0028,CL001,Veterinary Technician,169.8,6.8,24,152.6
2024-03-01,EMP0029,CL001,Veterinarian,174.8,8.4,8,175.2
2024-03-01,EMP0030,CL002,Kennel Assistant,179.3,2.1,24,157.4
2024-03-01,EMP0031,CL002,Veterinarian,151.0,0,0,151.0
2024-03-01,EMP0032,CL002,Veterinarian,151.4,4.5,0,155.9
2024-03-01,EMP0033,CL002,Veterinarian,134.9,5.2,24,116.1
2024-03-01,EMP0034,CL002,Veterinarian,125.7,6.2,8,123.9
2024-03-01,EMP0035,CL002,Veterinarian,169.7,0,0,169.7
2024-03-01,EMP0036,CL002,Client Service Representative,169.4,0.3,24,145.7
2024-03-01,EMP0037,CL002,Veterinarian,154.3,4.1,16,142.4
2024-03-01,EMP0038,CL002,Client Service Representative,169.7,8.3,8,170.0
2024-03-01,EMP0039,CL002,Veterinary Assistant,166.7,1.1,0,167.8
2024-03-01,EMP0040,CL002,Veterinary Technician,89.6,14.5,8,96.1
2024-03-01,EMP0041,CL002,Veterinarian,171.0,5.7,24,152.7
2024-03-01,EMP0042,CL002,Veterinary Technician,181.7,2.3,0,184.0
2024-03-01,EMP0043,CL002,Veterinary Technician,102.4,7.0,24,85.4
2024-03-01,EMP0044,CL002,Veterinary Assistant,143.0,9.7,16,136.7
2024-03-01,EMP0045,CL002,Veterinarian,154.0,0,0,154.0
2024-03-01,EMP0046,CL002,Veterinary Technician,148.1,3.3,0,151.4
2024-03-01,EMP0047,CL002,Veterinary Assistant,178.0,2.9,8,172.9
2024-03-01,EMP0048,CL002,Kennel Assistant,171.3,0,24,147.3
2024-03-01,EMP0049,CL002,Client Service Representative,101.8,6.3,0,108.1
2024-03-01,EMP0050,CL002,Practice Manager,167.5,0,24,143.5
2024-03-01,EMP0051,CL003,Practice Manager,175.1,0,0,175.1
2024-03-01,EMP0052,CL003,Veterinary Technician,171.0,9.1,8,172.1
2024-03-01,EMP0053,CL003,Kennel Assistant,110.7,0,0,110.7
2024-03-01,EMP0054,CL003,Veterinarian,166.8,3.0,8,161.8
2024-03-01,EMP0055,CL003,Veterinary Assistant,139.7,0.5,16,124.2
2024-03-01,EMP0056,CL003,Client Service Representative,172.4,6.6,16,163.0
2024-03-01,EMP0057,CL003,Veterinarian,133.0,2.6,8,127.6
2024-03-01,EMP0058,CL003,Veterinary Assistant,101.4,0.3,0,101.7
2024-03-01,EMP0059,CL003,Client Service Representative,168.1,0,8,160.1
2024-03-01,EMP0060,CL003,Veterinarian,174.5,7.9,8,174.4
2024-03-01,EMP0061,CL003,Kennel Assistant,111.6,8.4,0,120.0
2024-03-01,EMP0062,CL003,Veterinarian,172.1,10.5,8,174.6
2024-03-01,EMP0063,CL003,Veterinary Technician,161.4,3.1,24,140.5
2024-03-01,EMP0064,CL003,Veterinary Technician,164.9,7.3,24,148.2
2024-03-01,EMP0065,CL003,Veterinarian,164.0,6.8,0,170.8
2024-03-01,EMP0066,CL003,Client Service Representative,171.6,7.2,8,170.8
2024-03-01,EMP0067,CL003,Practice Manager,128.4,0.3,0,128.7
2024-03-01,EMP0068,CL003,Veterinarian,174.6,1.2,16,159.8
2024-03-01,EMP0069,CL003,Veterinary Assistant,179.8,0,16,163.8
2024-03-01,EMP0070,CL003,Veterinarian,187.6,3.7,16,175.3
2024-03-01,EMP0071,CL003,Kennel Assistant,174.8,11.9,0,186.7
2024-03-01,EMP0072,CL003,Veterinarian,127.0,5.6,0,132.6
2024-03-01,EMP0073,CL003,Veterinarian,119.3,0,0,119.3
2024-03-01,EMP0074,CL003,Veterinary Technician,184.2,1.9,16,170.1
2024-03-01,EMP0075,CL003,Veterinarian,127.8,0,0,127.8
2024-03-01,EMP0076,CL004,Client Service Representative,175.1,0,0,175.1
2024-03-01,EMP0077,CL004,Veterinarian,144.2,7.1,0,151.3
2024-03-01,EMP0078,CL004,Veterinarian,172.3,8.9,16,165.2
2024-03-01,EMP0079,CL004,Veterinary Technician,180.7,11.4,16,176.1
2024-03-01,EMP0080,CL004,Veterinarian,155.6,4.1,8,151.7
2024-03-01,EMP0081,CL004,Veterinary Technician,148.5,11.4,8,151.9
2024-03-01,EMP0082,CL004,Veterinarian,179.9,6.2,0,186.1
2024-03-01,EMP0083,CL004,Veterinary Assistant,167.5,0.4,16,151.9
2024-03-01,EMP0084,CL004,Veterinarian,149.4,3.7,24,129.1
2024-03-01,EMP0085,CL004,Veterinarian,167.7,6.7,24,150.4
2024-03-01,EMP0086,CL004,Veterinary Assistant,168.7,4.0,0,172.7
2024-03-01,EMP0087,CL004,Veterinary Technician,178.3,10.7,16,173.0
2024-03-01,EMP0088,CL004,Veterinarian,128.1,0,8,120.1
2024-03-01,EMP0089,CL004,Veterinarian,170.7,6.6,0,177.3
2024-03-01,EMP0090,CL004,Veterinary Technician,154.6,0,0,154.6
2024-03-01,EMP0091,CL004,Veterinarian,174.3,4.5,8,170.8
2024-03-01,EMP0092,CL004,Veterinarian,179.5,7.2,0,186.7
2024-03-01,EMP0093,CL004,Veterinary Technician,104.7,8.2,8,104.9
2024-03-01,EMP0094,CL004,Practice Manager,141.2,0,0,141.2
2024-03-01,EMP0095,CL004,Veterinary Assistant,175.4,3.4,0,178.8
2024-03-01,EMP0096,CL004,Veterinary Assistant,195.7,0,0,195.7
2024-03-01,EMP0097,CL004,Veterinarian,170.9,6.5,24,153.4
2024-03-01,EMP0098,CL004,Client Service Representative,173.0,0.1,8,165.1
2024-03-01,EMP0099,CL004,Veterinarian,176.5,9.1,0,185.6
2024-03-01,EMP0100,CL004,Veterinary Technician,145.5,7.9,0,153.4
2024-03-01,EMP0101,CL004,Veterinary Assistant,106.5,4.6,8,103.1
2024-03-01,EMP0102,CL004,Veterinary Technician,132.3,13.1,8,137.4
2024-03-01,EMP0103,CL004,Practice Manager,93.3,0,0,93.3
2024-03-01,EMP0104,CL004,Veterinarian,168.7,1.9,8,162.6
2024-03-01,EMP0105,CL004,Veterinary Technician,177.3,4.3,0,181.6
2024-03-01,EMP0106,CL005,Practice Manager,185.2,1.0,0,186.2
2024-03-01,EMP0107,CL005,Veterinarian,168.5,3.3,0,171.8
2024-03-01,EMP0108,CL005,Client Service Representative,112.3,0.6,0,112.9
2024-03-01,EMP0109,CL005,Veterinarian,179.7,3.5,8,175.2
2024-03-01,EMP0110,CL005,Veterinary Technician,173.0,0.5,8,165.5
2024-03-01,EMP0111,CL005,Veterinarian,178.7,8.0,0,186.7
2024-03-01,EMP0112,CL005,Veterinary Technician,101.5,4.0,0,105.5
2024-03-01,EMP0113,CL005,Veterinarian,169.7,3.4,24,149.1
2024-03-01,EMP0114,CL005,Veterinary Technician,181.1,2.5,0,183.6
2024-03-01,EMP0115,CL005,Veterinarian,156.1,2.9,16,143.0
2024-03-01,EMP0116,CL005,Veterinary Assistant,180.7,6.9,0,187.6
2024-03-01,EMP0117,CL005,Veterinarian,178.7,0,16,162.7
2024-03-01,EMP0118,CL005,Veterinarian,139.7,11.0,8,142.7
