InvoiceID,AppointmentID,ClinicID,ClientID,PetID,InvoiceDate,Subtotal,TaxAmount,TotalAmount,AmountPaid,BalanceDue,PaymentStatus,PaymentMethod,InsuranceClaim
INV0000222,A0000313,CL010,C007438,P011185,2025-10-18,792.71,0.0,792.71,792.71,0.0,Paid,Credit Card,No
INV0000223,A0000314,CL012,C006152,P009255,2024-09-27,270.41,18.93,289.34,289.34,0.0,Paid,CareCredit,No
INV0000224,A0000315,CL002,C001264,P001899,2024-03-07,171.01,0.0,171.01,171.01,0.0,Paid,Cash,No
INV0000225,A0000317,CL008,C002878,P004320,2024-09-16,1287.65,0.0,1287.65,1287.65,0.0,Paid,Cash,No
INV0000226,A0000319,CL008,C002498,P003778,2024-09-16,134.94,9.45,144.39,144.39,0.0,Paid,Pet Insurance,No
INV0000227,A0000322,CL004,C004928,P007375,2024-12-26,233.28,0.0,233.28,233.28,0.0,Paid,Credit Card,No
INV0000228,A0000323,CL009,C005468,P008196,2024-11-19,103.98,7.28,111.26,111.26,0.0,Paid,Debit Card,No
INV0000229,A0000324,CL002,C006225,P009356,2024-08-24,466.17,0.0,466.17,242.12,224.05,Partially Paid,CareCredit,No
INV0000230,A0000325,CL004,C002781,P004194,2025-01-14,153.18,0.0,153.18,99.06,54.12,Partially Paid,Debit Card,No
INV0000231,A0000326,CL008,C000702,P001036,2025-07-06,639.53,0.0,639.53,639.53,0.0,Paid,Debit Card,No
INV0000232,A0000328,CL012,C007230,P010893,2025-01-08,447.32,0.0,447.32,447.32,0.0,Paid,Credit Card,No
INV0000233,A0000330,CL012,C006242,P009386,2025-09-29,88.58,6.2,94.78,94.78,0.0,Paid,Debit Card,No
INV0000234,A0000331,CL001,C005385,P008072,2024-07-30,473.1,0.0,473.1,473.1,0.0,Paid,Debit Card,No
INV0000235,A0000332,CL005,C008139,P012256,2025-01-30,843.17,0.0,843.17,843.17,0.0,Paid,Pet Insurance,Yes
INV0000236,A0000333,CL009,C007686,P011564,2024-07-31,36.37,0.0,36.37,36.37,0.0,Paid,Credit Card,No
INV0000237,A0000334,CL006,C004222,P006291,2025-07-23,227.75,0.0,227.75,227.75,0.0,Paid,Credit Card,No
INV0000238,A0000336,CL005,C002686,P004054,2024-12-18,279.02,19.53,298.55,298.55,0.0,Paid,Cash,No
INV0000239,A0000337,CL003,C007107,P010709,2025-09-12,59.24,4.15,63.39,63.39,0.0,Paid,Credit Card,No
INV0000240,A0000338,CL011,C003323,P004979,2025-12-26,298.8,20.92,319.72,319.72,0.0,Paid,Cash,No
INV0000241,A0000339,CL008,C006165,P009274,2024-11-05,220.99,15.47,236.46,236.46,0.0,Paid,Cash,No
INV0000242,A0000340,CL004,C001210,P001821,2025-11-26,426.35,0.0,426.35,426.35,0.0,Paid,Online Payment,No
INV0000243,A0000341,CL005,C003257,P004889,2025-09-19,377.68,0.0,377.68,377.68,0.0,Paid,Credit Card,No
INV0000244,A0000343,CL005,C006221,P009352,2024-02-13,1062.37,0.0,1062.37,1062.37,0.0,Paid,Pet Insurance,Yes
INV0000245,A0000346,CL012,C001056,P001577,2025-09-05,52.54,0.0,52.54,52.54,0.0,Paid,Cash,No
INV0000246,A0000348,CL007,C000052,P000077,2025-07-30,34.03,2.38,36.41,36.41,0.0,Paid,Pet Insurance,No
INV0000247,A0000349,CL010,C007458,P011219,2025-05-27,114.54,8.02,122.56,122.56,0.0,Paid,Cash,No
INV0000248,A0000350,CL006,C007255,P010925,2024-11-29,47.0,0.0,47.0,47.0,0.0,Paid,Credit Card,No
INV0000249,A0000351,CL006,C001485,P002218,2025-06-13,730.74,0.0,730.74,730.74,0.0,Paid,Credit Card,No
INV0000250,A0000352,CL002,C007282,P010961,2025-07-12,176.18,0.0,176.18,176.18,0.0,Paid,Credit Card,No
INV0000251,A0000354,CL012,C001074,P001609,2024-12-11,617.66,0.0,617.66,617.66,0.0,Paid,Online Payment,No
INV0000252,A0000356,CL002,C003803,P005663,2025-12-01,670.53,0.0,670.53,670.53,0.0,Paid,CareCredit,No
INV0000253,A0000359,CL002,C005442,P008161,2024-05-30,434.78,30.43,465.21,155.27,309.94,Partially Paid,Cash,No
INV0000254,A0000361,CL008,C005334,P007997,2025-12-24,267.89,0.0,267.89,267.89,0.0,Paid,Pet Insurance,No
INV0000255,A0000363,CL001,C004579,P006841,2025-06-27,101.52,0.0,101.52,101.52,0.0,Paid,Credit Card,No
INV0000256,A0000365,CL006,C008193,P012342,2024-02-23,238.8,16.72,255.52,255.52,0.0,Paid,Cash,No
INV0000257,A0000367,CL004,C006029,P009073,2024-04-26,192.46,0.0,192.46,192.46,0.0,Paid,Pet Insurance,No
INV0000258,A0000369,CL012,C004739,P007086,2025-11-02,104.09,0.0,104.09,104.09,0.0,Paid,Debit Card,No
INV0000259,A0000371,CL004,C001342,P002009,2024-02-14,134.92,0.0,134.92,134.92,0.0,Paid,Cash,No
INV0000260,A0000373,CL005,C006685,P010051,2024-03-14,160.39,0.0,160.39,160.39,0.0,Paid,CareCredit,No
INV0000261,A0000376,CL002,C006633,P009965,2025-04-18,187.39,0.0,187.39,187.39,0.0,Paid,Debit Card,No
INV0000262,A0000377,CL009,C006861,P010332,2024-04-24,444.96,31.15,476.11,476.11,0.0,Paid,Credit Card,No
INV0000263,A0000378,CL008,C008385,P012613,2025-10-11,294.04,0.0,294.04,294.04,0.0,Paid,CareCredit,No
INV0000264,A0000379,CL012,C000005,P000008,2025-09-27,105.72,0.0,105.72,105.72,0.0,Paid,Online Payment,No
INV0000265,A0000381,CL009,C001141,P001719,2024-06-07,508.22,35.58,543.8,543.8,0.0,Paid,Debit Card,No
INV0000266,A0000382,CL008,C002435,P003672,2025-07-04,246.18,0.0,246.18,246.18,0.0,Paid,Credit Card,No
INV0000267,A0000384,CL001,C001027,P001527,2024-08-25,191.63,0.0,191.63,191.63,0.0,Paid,Cash,No
INV0000268,A0000386,CL003,C008477,P012759,2025-05-01,168.27,0.0,168.27,168.27,0.0,Paid,Credit Card,No
INV0000269,A0000387,CL001,C005656,P008473,2025-01-13,259.89,0.0,259.89,259.89,0.0,Paid,Cash,No
INV0000270,A0000388,CL007,C000755,P001124,2025-05-01,257.77,0.0,257.77,257.77,0.0,Paid,Cash,No
INV0000271,A0000389,CL010,C000989,P001472,2024-04-13,402.67,0.0,402.67,402.67,0.0,Paid,CareCredit,No
INV0000272,A0000391,CL008,C007691,P011572,2024-08-03,374.64,0.0,374.64,374.64,0.0,Paid,Debit Card,No
INV0000273,A0000393,CL002,C004987,P007469,2025-06-06,291.32,0.0,291.32,291.32,0.0,Paid,Online Payment,No
INV0000274,A0000394,CL006,C006463,P009718,2025-07-05,187.28,0.0,187.28,187.28,0.0,Paid,Debit Card,No
INV0000275,A0000396,CL004,C005184,P007785,2024-03-02,460.3,32.22,492.52,492.52,0.0,Paid,Debit Card,No
INV0000276,A0000398,CL001,C004402,P006577,2025-08-08,292.16,0.0,292.16,292.16,0.0,Paid,Pet Insurance,Yes
INV0000277,A0000399,CL003,C003003,P004525,2025-07-18,909.01,0.0,909.01,909.01,0.0,Paid,Debit Card,No
INV0000278,A0000400,CL011,C001031,P001534,2024-11-11,702.94,0.0,702.94,702.94,0.0,Paid,Credit Card,No
INV0000279,A0000401,CL010,C005630,P008430,2025-03-02,226.66,0.0,226.66,226.66,0.0,Paid,Pet Insurance,Yes
INV0000280,A0000402,CL006,C008193,P012344,2025-11-03,175.33,12.27,187.6,187.6,0.0,Paid,Online Payment,No
INV0000281,A0000403,CL010,C000629,P000920,2024-11-30,291.51,0.0,291.51,291.51,0.0,Paid,CareCredit,No
INV0000282,A0000405,CL004,C006013,P009050,2024-12-11,49.55,3.47,53.02,53.02,0.0,Paid,Online Payment,No
INV0000283,A0000408,CL008,C008013,P012063,2025-02-17,229.4,0.0,229.4,229.4,0.0,Paid,Cash,No
INV0000284,A0000409,CL006,C000963,P001431,2024-07-22,332.47,0.0,332.47,332.47,0.0,Paid,Pet Insurance,No
INV0000285,A0000411,CL007,C002899,P004347,2024-08-21,645.33,0.0,645.33,645.33,0.0,Paid,CareCredit,No
INV0000286,A0000413,CL011,C007287,P010966,2025-08-26,134.11,0.0,134.11,134.11,0.0,Paid,Cash,No
INV0000287,A0000415,CL010,C005023,P007527,2024-05-02,406.78,0.0,406.78,406.78,0.0,Paid,Debit Card,No
INV0000288,A0000416,CL012,C003992,P005948,2025-03-14,1181.08,0.0,1181.08,1181.08,0.0,Paid,Cash,No
INV0000289,A0000418,CL008,C001088,P001633,2025-02-15,304.46,0.0,304.46,304.46,0.0,Paid,Online Payment,No
INV0000290,A0000419,CL003,C002729,P004114,2025-07-11,310.52,0.0,310.52,310.52,0.0,Paid,Pet Insurance,No
INV0000291,A0000420,CL011,C006894,P010385,2025-04-25,275.32,0.0,275.32,275.32,0.0,Paid,Pet Insurance,Yes
INV0000292,A0000421,CL010,C004923,P007364,2024-11-05,358.96,0.0,358.96,358.96,0.0,Paid,Cash,No
INV0000293,A0000425,CL004,C005933,P008921,2025-07-14,531.71,37.22,568.93,568.93,0.0,Paid,CareCredit,No
INV0000294,A0000426,CL003,C004874,P007290,2024-04-25,234.32,0.0,234.32,234.32,0.0,Paid,Cash,No
INV0000295,A0000428,CL005,C005139,P007719,2025-09-03,713.96,49.98,763.94,763.94,0.0,Paid,CareCredit,No
INV0000296,A0000429,CL008,C006312,P009490,2024-03-25,181.98,12.74,194.72,194.72,0.0,Paid,Cash,No
INV0000297,A0000430,CL012,C001673,P002517,2025-02-18,69.79,4.89,74.68,74.68,0.0,Paid,Cash,No
INV0000298,A0000432,CL004,C004694,P007017,2024-08-06,129.89,9.09,138.98,138.98,0.0,Paid,Credit Card,No
INV0000299,A0000433,CL007,C002514,P003805,2025-03-15,99.28,0.0,99.28,99.28,0.0,Paid,Pet Insurance,No
INV0000300,A0000435,CL010,C005986,P009003,2025-05-19,628.58,44.0,672.58,0,672.58,Unpaid,,No
INV0000301,A0000436,CL007,C008202,P012357,2025-01-03,154.07,0.0,154.07,154.07,0.0,Paid,CareCredit,No
INV0000302,A0000437,CL009,C007376,P011093,2025-08-26,133.88,0.0,133.88,133.88,0.0,Paid,Cash,No
INV0000303,A0000438,CL001,C003642,P005431,2025-09-18,315.15,0.0,315.15,315.15,0.0,Paid,Pet Insurance,No
INV0000304,A0000440,CL007,C002067,P003112,2024-11-20,36.58,0.0,36.58,0,36.58,Unpaid,,No
INV0000305,A0000442,CL003,C005620,P008415,2025-11-05,105.81,7.41,113.22,113.22,0.0,Paid,Debit Card,No
INV0000306,A0000443,CL005,C002476,P003749,2025-09-20,663.89,46.47,710.36,710.36,0.0,Paid,Pet Insurance,No
INV0000307,A0000444,CL012,C003904,P005828,2024-01-31,958.46,0.0,958.46,958.46,0.0,Paid,Pet Insurance,No
INV0000308,A0000445,CL005,C000990,P001475,2024-02-26,592.3,0.0,592.3,592.3,0.0,Paid,Online Payment,No
INV0000309,A0000447,CL001,C004524,P006766,2024-12-02,290.75,0.0,290.75,290.75,0.0,Paid,Credit Card,No
INV0000310,A0000449,CL003,C000094,P000137,2025-01-10,199.78,0.0,199.78,199.78,0.0,Paid,Pet Insurance,Yes
INV0000311,A0000450,CL003,C007265,P010937,2024-08-07,759.29,0.0,759.29,759.29,0.0,Paid,Online Payment,No
INV0000312,A0000451,CL011,C002574,P003894,2024-03-02,131.83,9.23,141.06,141.06,0.0,Paid,CareCredit,No
INV0000313,A0000452,CL006,C005209,P007821,2024-08-22,95.53,0.0,95.53,95.53,0.0,Paid,Pet Insurance,No
INV0000314,A0000453,CL007,C002786,P004201,2024-03-02,107.8,7.55,115.35,115.35,0.0,Paid,Credit Card,No
INV0000315,A0000454,CL012,C008307,P012504,2024-05-21,436.03,30.52,466.55,466.55,0.0,Paid,Online Payment,No
INV0000316,A0000455,CL011,C004678,P006989,2024-12-16,160.42,0.0,160.42,160.42,0.0,Paid,Credit Card,No
INV0000317,A0000456,CL010,C002465,P003729,2025-02-24,156.03,10.92,166.95,166.95,0.0,Paid,Debit Card,No
INV0000318,A0000459,CL004,C004451,P006648,2024-05-27,131.83,0.0,131.83,131.83,0.0,Paid,CareCredit,No
INV0000319,A0000461,CL012,C001064,P001593,2025-07-08,580.15,0.0,580.15,580.15,0.0,Paid,Online Payment,No
INV0000320,A0000462,CL005,C006229,P009360,2025-10-20,1208.81,0.0,1208.81,1208.81,0.0,Paid,Debit Card,No
INV0000321,A0000463,CL012,C001498,P002239,2024-09-17,192.41,0.0,192.41,192.41,0.0,Paid,Debit Card,No
INV0000322,A0000464,CL003,C003100,P004658,2024-11-05,998.8,0.0,998.8,998.8,0.0,Paid,Cash,No
INV0000323,A0000466,CL009,C002785,P004198,2024-07-17,515.61,0.0,515.61,515.61,0.0,Paid,CareCredit,No
INV0000324,A0000467,CL004,C007174,P010805,2024-01-25,1243.14,0.0,1243.14,395.27,847.87,Partially Paid,Credit Card,No
INV0000325,A0000468,CL008,C006548,P009848,2024-10-31,271.81,19.03,290.84,290.84,0.0,Paid,Credit Card,No
INV0000326,A0000469,CL001,C003542,P005299,2025-03-25,487.15,0.0,487.15,487.15,0.0,Paid,Debit Card,No
INV0000327,A0000470,CL002,C002463,P003727,2025-05-07,616.44,0.0,616.44,616.44,0.0,Paid,CareCredit,No
INV0000328,A0000471,CL008,C003781,P005629,2025-04-11,110.83,0.0,110.83,110.83,0.0,Paid,Online Payment,No
INV0000329,A0000472,CL009,C001872,P002811,2025-11-24,423.71,0.0,423.71,423.71,0.0,Paid,Online Payment,No
INV0000330,A0000473,CL004,C005662,P008487,2025-04-04,22.5,0.0,22.5,22.5,0.0,Paid,CareCredit,No
INV0000331,A0000475,CL004,C000108,P000159,2024-06-25,143.29,10.03,153.32,153.32,0.0,Paid,Cash,No
INV0000332,A0000476,CL001,C007902,P011893,2025-01-06,370.88,0.0,370.88,370.88,0.0,Paid,Cash,No
INV0000333,A0000477,CL001,C001718,P002599,2024-03-09,1564.58,0.0,1564.58,1564.58,0.0,Paid,Cash,No
INV0000334,A0000479,CL002,C004065,P006065,2025-04-08,236.76,16.57,253.33,253.33,0.0,Paid,Online Payment,No
INV0000335,A0000480,CL011,C007471,P011238,2024-09-02,182.46,12.77,195.23,195.23,0.0,Paid,CareCredit,No
INV0000336,A0000482,CL012,C002759,P004156,2024-03-17,265.8,18.61,284.41,284.41,0.0,Paid,Debit Card,No
INV0000337,A0000483,CL012,C000572,P000834,2024-03-25,189.22,13.25,202.47,202.47,0.0,Paid,Cash,No
INV0000338,A0000484,CL006,C006966,P010495,2025-07-22,53.39,3.74,57.13,57.13,0.0,Paid,Online Payment,No
INV0000339,A0000485,CL008,C001877,P002819,2025-08-08,731.49,0.0,731.49,731.49,0.0,Paid,CareCredit,No
INV0000340,A0000486,CL003,C004874,P007289,2024-11-01,498.35,0.0,498.35,498.35,0.0,Paid,CareCredit,No
INV0000341,A0000487,CL001,C007686,P011564,2024-10-14,1002.11,70.15,1072.26,485.43,586.83,Partially Paid,Pet Insurance,Yes
INV0000342,A0000488,CL001,C002852,P004283,2025-04-17,1936.95,0.0,1936.95,1936.95,0.0,Paid,Debit Card,No
INV0000343,A0000489,CL005,C003423,P005125,2025-10-23,440.71,0.0,440.71,440.71,0.0,Paid,Credit Card,No
INV0000344,A0000490,CL005,C006792,P010219,2025-07-25,508.47,0.0,508.47,508.47,0.0,Paid,Pet Insurance,Yes
INV0000345,A0000492,CL005,C004513,P006748,2025-05-29,38.28,2.68,40.96,40.96,0.0,Paid,Credit Card,No
INV0000346,A0000493,CL005,C001200,P001804,2025-07-10,233.77,0.0,233.77,233.77,0.0,Paid,Cash,No
INV0000347,A0000494,CL001,C008434,P012693,2024-08-08,185.24,0.0,185.24,185.24,0.0,Paid,Pet Insurance,Yes
INV0000348,A0000501,CL001,C005767,P008664,2024-04-06,830.57,0.0,830.57,830.57,0.0,Paid,Pet Insurance,No
INV0000349,A0000502,CL002,C000088,P000129,2024-05-18,1638.79,0.0,1638.79,1638.79,0.0,Paid,Cash,No
INV0000350,A0000503,CL009,C007877,P011856,2025-12-06,258.04,18.06,276.1,177.84,98.26,Partially Paid,Debit Card,No
INV0000351,A0000504,CL001,C005299,P007949,2025-02-06,1750.89,0.0,1750.89,1750.89,0.0,Paid,CareCredit,No
INV0000352,A0000506,CL011,C007309,P010998,2024-07-06,110.39,0.0,110.39,110.39,0.0,Paid,Pet Insurance,No
INV0000353,A0000508,CL012,C000374,P000545,2024-08-17,238.29,0.0,238.29,238.29,0.0,Paid,Online Payment,No
INV0000354,A0000509,CL007,C004804,P007182,2025-08-14,712.76,49.89,762.65,0,762.65,Unpaid,,No
INV0000355,A0000512,CL006,C006163,P009272,2024-05-26,117.53,8.23,125.76,125.76,0.0,Paid,CareCredit,No
INV0000356,A0000513,CL001,C002204,P003323,2024-02-09,522.9,36.6,559.5,559.5,0.0,Paid,Cash,No
INV0000357,A0000514,CL011,C002333,P003516,2024-06-26,198.1,0.0,198.1,198.1,0.0,Paid,Online Payment,No
INV0000358,A0000517,CL005,C002278,P003435,2025-01-08,131.0,0.0,131.0,131.0,0.0,Paid,Online Payment,No
INV0000359,A0000518,CL002,C004106,P006120,2024-05-25,114.61,8.02,122.63,122.63,0.0,Paid,Online Payment,No
INV0000360,A0000520,CL012,C001622,P002430,2024-08-11,746.72,0.0,746.72,746.72,0.0,Paid,CareCredit,No
INV0000361,A0000521,CL002,C002383,P003593,2024-01-27,58.8,0.0,58.8,58.8,0.0,Paid,Online Payment,No
INV0000362,A0000524,CL004,C005987,P009004,2025-05-17,367.36,0.0,367.36,367.36,0.0,Paid,Credit Card,No
INV0000363,A0000525,CL001,C008325,P012533,2024-10-20,107.27,7.51,114.78,114.78,0.0,Paid,Online Payment,No
INV0000364,A0000526,CL003,C006319,P009503,2025-01-25,296.43,0.0,296.43,296.43,0.0,Paid,Pet Insurance,Yes
INV0000365,A0000529,CL012,C008036,P012102,2024-07-09,341.74,23.92,365.66,365.66,0.0,Paid,Credit Card,No
INV0000366,A0000530,CL006,C004298,P006418,2025-02-12,254.63,0.0,254.63,78.93,175.7,Partially Paid,Online Payment,No
INV0000367,A0000531,CL009,C005948,P008946,2024-05-11,745.74,52.2,797.94,797.94,0.0,Paid,Cash,No
INV0000368,A0000534,CL011,C000471,P000696,2024-12-15,316.14,22.13,338.27,338.27,0.0,Paid,Credit Card,No
INV0000369,A0000536,CL012,C007184,P010822,2024-07-03,278.31,0.0,278.31,278.31,0.0,Paid,Online Payment,No
INV0000370,A0000537,CL002,C004885,P007308,2025-02-06,98.86,0.0,98.86,98.86,0.0,Paid,CareCredit,No
INV0000371,A0000538,CL009,C000479,P000708,2025-01-28,180.65,0.0,180.65,180.65,0.0,Paid,CareCredit,No
INV0000372,A0000540,CL011,C005423,P008133,2024-02-20,146.79,10.28,157.07,157.07,0.0,Paid,Pet Insurance,No
INV0000373,A0000543,CL012,C002498,P003778,2024-05-02,358.54,25.1,383.64,383.64,0.0,Paid,Credit Card,No
INV0000374,A0000545,CL010,C006097,P009175,2024-08-26,413.53,28.95,442.48,442.48,0.0,Paid,Cash,No
INV0000375,A0000546,CL002,C002692,P004064,2025-11-25,218.65,0.0,218.65,218.65,0.0,Paid,Pet Insurance,Yes
INV0000376,A0000547,CL002,C006885,P010369,2025-11-18,386.79,27.08,413.87,413.87,0.0,Paid,Cash,No
INV0000377,A0000548,CL003,C008166,P012294,2024-11-19,327.57,0.0,327.57,327.57,0.0,Paid,Debit Card,No
INV0000378,A0000549,CL005,C003257,P004889,2025-04-15,123.67,0.0,123.67,123.67,0.0,Paid,Credit Card,No
INV0000379,A0000550,CL001,C005113,P007677,2025-03-19,1077.5,0.0,1077.5,1077.5,0.0,Paid,CareCredit,No
INV0000380,A0000551,CL009,C005073,P007616,2024-05-27,1004.34,70.3,1074.64,1074.64,0.0,Paid,CareCredit,No
INV0000381,A0000553,CL009,C004346,P006491,2025-03-12,690.79,0.0,690.79,690.79,0.0,Paid,Cash,No
INV0000382,A0000555,CL001,C003383,P005063,2025-11-26,462.68,0.0,462.68,462.68,0.0,Paid,Cash,No
INV0000383,A0000557,CL004,C007236,P010900,2025-05-24,985.51,68.99,1054.5,1054.5,0.0,Paid,Online Payment,No
INV0000384,A0000559,CL001,C005399,P008093,2024-08-20,721.21,0.0,721.21,562.72,158.49,Partially Paid,Online Payment,No
INV0000385,A0000560,CL007,C007628,P011472,2025-06-22,317.81,0.0,317.81,317.81,0.0,Paid,Credit Card,No
INV0000386,A0000561,CL012,C001058,P001580,2024-06-15,352.11,0.0,352.11,352.11,0.0,Paid,CareCredit,No
INV0000387,A0000563,CL004,C001210,P001819,2024-03-27,167.12,11.7,178.82,178.82,0.0,Paid,CareCredit,No
INV0000388,A0000564,CL003,C008315,P012516,2025-03-14,231.27,0.0,231.27,231.27,0.0,Paid,Cash,No
INV0000389,A0000565,CL010,C000148,P000220,2025-06-16,202.44,0.0,202.44,202.44,0.0,Paid,Online Payment,No
INV0000390,A0000567,CL006,C005079,P007625,2024-03-07,513.3,0.0,513.3,513.3,0.0,Paid,Debit Card,No
INV0000391,A0000568,CL001,C001461,P002187,2024-07-05,137.86,9.65,147.51,147.51,0.0,Paid,Cash,No
INV0000392,A0000570,CL008,C006240,P009384,2025-01-17,433.08,30.32,463.4,0,463.4,Unpaid,,No
INV0000393,A0000571,CL002,C003135,P004709,2024-02-15,224.24,0.0,224.24,224.24,0.0,Paid,Credit Card,No
INV0000394,A0000572,CL011,C008382,P012610,2024-08-01,394.71,0.0,394.71,110.06,284.65,Partially Paid,Debit Card,No
INV0000395,A0000573,CL003,C001226,P001843,2025-09-24,351.0,0.0,351.0,0,351.0,Unpaid,,No
INV0000396,A0000574,CL005,C007102,P010702,2025-04-01,351.36,0.0,351.36,351.36,0.0,Paid,Cash,No
INV0000397,A0000576,CL009,C008029,P012089,2024-09-01,563.24,0.0,563.24,563.24,0.0,Paid,Debit Card,No
INV0000398,A0000577,CL001,C006182,P009300,2024-03-21,114.69,8.03,122.72,122.72,0.0,Paid,Cash,No
INV0000399,A0000578,CL011,C002068,P003114,2025-04-09,83.15,0.0,83.15,0,83.15,Unpaid,,No
INV0000400,A0000579,CL006,C002936,P004417,2025-02-06,352.89,0.0,352.89,352.89,0.0,Paid,Debit Card,No
INV0000401,A0000580,CL009,C000740,P001099,2025-01-03,314.25,0.0,314.25,314.25,0.0,Paid,Pet Insurance,Yes
INV0000402,A0000581,CL011,C001415,P002121,2024-05-04,696.27,0.0,696.27,696.27,0.0,Paid,Debit Card,No
INV0000403,A0000582,CL011,C003397,P005085,2024-02-22,571.35,39.99,611.34,611.34,0.0,Paid,Credit Card,No
INV0000404,A0000583,CL001,C005063,P007595,2025-01-25,142.33,0.0,142.33,142.33,0.0,Paid,Credit Card,No
INV0000405,A0000584,CL006,C001422,P002130,2025-04-07,835.45,58.48,893.93,893.93,0.0,Paid,Credit Card,No
INV0000406,A0000585,CL004,C001482,P002213,2024-08-28,481.85,33.73,515.58,515.58,0.0,Paid,Debit Card,No
INV0000407,A0000586,CL012,C002973,P004479,2025-04-24,605.67,0.0,605.67,605.67,0.0,Paid,Cash,No
INV0000408,A0000588,CL008,C006641,P009983,2024-11-29,154.06,0.0,154.06,154.06,0.0,Paid,Pet Insurance,No
INV0000409,A0000590,CL011,C000478,P000705,2025-04-05,496.03,0.0,496.03,496.03,0.0,Paid,Online Payment,No
INV0000410,A0000592,CL006,C007507,P011288,2025-05-22,293.43,0.0,293.43,293.43,0.0,Paid,CareCredit,No
INV0000411,A0000593,CL008,C006276,P009437,2024-06-13,1300.59,0.0,1300.59,1300.59,0.0,Paid,Online Payment,No
INV0000412,A0000594,CL006,C008285,P012477,2024-03-23,114.87,0.0,114.87,114.87,0.0,Paid,CareCredit,No
INV0000413,A0000595,CL001,C004029,P006010,2024-08-17,62.68,0.0,62.68,62.68,0.0,Paid,Pet Insurance,No
INV0000414,A0000598,CL005,C005418,P008122,2025-05-03,382.14,0.0,382.14,382.14,0.0,Paid,CareCredit,No
INV0000415,A0000600,CL004,C006118,P009208,2024-11-05,1359.45,95.16,1454.61,1454.61,0.0,Paid,Cash,No
INV0000416,A0000601,CL004,C000424,P000624,2024-12-25,317.57,0.0,317.57,317.57,0.0,Paid,Online Payment,No
INV0000417,A0000602,CL007,C008337,P012547,2025-04-02,331.81,23.23,355.04,355.04,0.0,Paid,Credit Card,No
INV0000418,A0000603,CL011,C003427,P005131,2024-04-26,182.84,0.0,182.84,182.84,0.0,Paid,Online Payment,No
INV0000419,A0000604,CL006,C004374,P006537,2025-08-14,839.32,58.75,898.07,898.07,0.0,Paid,Online Payment,No
INV0000420,A0000605,CL012,C001400,P002099,2025-04-09,210.7,0.0,210.7,210.7,0.0,Paid,CareCredit,No
INV0000421,A0000607,CL009,C007577,P011390,2025-02-28,407.75,28.54,436.29,436.29,0.0,Paid,Online Payment,No
INV0000422,A0000608,CL004,C004615,P006891,2025-08-28,370.65,0.0,370.65,370.65,0.0,Paid,Online Payment,No
INV0000423,A0000612,CL010,C007936,P011941,2025-10-08,210.56,14.74,225.3,225.3,0.0,Paid,CareCredit,No
INV0000424,A0000613,CL002,C000721,P001066,2024-04-17,185.59,0.0,185.59,185.59,0.0,Paid,Cash,No
INV0000425,A0000614,CL002,C004342,P006487,2025-12-22,80.21,0.0,80.21,80.21,0.0,Paid,Pet Insurance,No
INV0000426,A0000616,CL005,C000228,P000329,2024-08-18,236.76,16.57,253.33,253.33,0.0,Paid,Online Payment,No
INV0000427,A0000617,CL003,C008429,P012688,2024-09-04,287.45,0.0,287.45,287.45,0.0,Paid,Online Payment,No
INV0000428,A0000618,CL001,C003367,P005039,2025-12-05,40.62,2.84,43.46,43.46,0.0,Paid,Online Payment,No
INV0000429,A0000619,CL011,C006923,P010428,2024-09-17,1270.81,0.0,1270.81,1270.81,0.0,Paid,Debit Card,No
INV0000430,A0000620,CL004,C004648,P006943,2024-04-18,396.37,0.0,396.37,396.37,0.0,Paid,Cash,No
INV0000431,A0000622,CL004,C001819,P002737,2024-01-03,274.53,19.22,293.75,293.75,0.0,Paid,Pet Insurance,No
INV0000432,A0000623,CL009,C005406,P008106,2024-09-07,1643.88,115.07,1758.95,1758.95,0.0,Paid,Cash,No
INV0000433,A0000626,CL002,C007231,P010894,2024-04-21,94.38,6.61,100.99,100.99,0.0,Paid,Credit Card,No
INV0000434,A0000627,CL006,C006151,P009253,2025-11-04,127.96,0.0,127.96,127.96,0.0,Paid,CareCredit,No
INV0000435,A0000628,CL006,C002013,P003026,2025-11-26,210.43,0.0,210.43,210.43,0.0,Paid,Online Payment,No
INV0000436,A0000630,CL006,C001062,P001587,2024-09-10,1375.32,96.27,1471.59,1471.59,0.0,Paid,CareCredit,No
INV0000437,A0000631,CL006,C000998,P001488,2025-07-14,687.25,0.0,687.25,687.25,0.0,Paid,Pet Insurance,No
INV0000438,A0000632,CL007,C003364,P005034,2025-12-19,194.42,0.0,194.42,194.42,0.0,Paid,Credit Card,No
