InvoiceLineID,InvoiceID,AppointmentID,ServiceID,Quantity,UnitPrice,DiscountAmount,LineTotal,RevenueCategory
IL00000344,INV0000123,A0000174,SV005,1,116.47,0.0,116.47,Preventive
IL00000345,INV0000124,A0000175,SV026,1,54.41,5.44,48.97,Diagnostics
IL00000346,INV0000124,A0000175,SV010,1,60.08,6.01,54.07,Diagnostics
IL00000347,INV0000124,A0000175,SV022,1,160.85,0.0,160.85,Treatment
IL00000348,INV0000125,A0000176,SV012,1,451.17,0.0,451.17,Imaging
IL00000349,INV0000125,A0000176,SV038,1,262.83,0.0,262.83,Specialty
IL00000350,INV0000125,A0000176,SV011,1,229.58,11.48,218.1,Imaging
IL00000351,INV0000126,A0000177,SV002,1,98.38,4.92,93.46,Medical
IL00000352,INV0000127,A0000178,SV006,1,34.86,1.74,33.12,Preventive
IL00000353,INV0000127,A0000178,SV005,1,108.67,10.87,97.8,Preventive
IL00000354,INV0000127,A0000178,SV004,1,108.67,10.87,97.8,Preventive
IL00000355,INV0000127,A0000178,SV001,1,76.32,0.0,76.32,Preventive
IL00000356,INV0000128,A0000179,SV022,1,149.34,0.0,149.34,Treatment
IL00000357,INV0000128,A0000179,SV009,1,183.46,0.0,183.46,Diagnostics
IL00000358,INV0000128,A0000179,SV013,1,498.43,0.0,498.43,Dental
IL00000359,INV0000128,A0000179,SV015,1,331.18,0.0,331.18,Dental
IL00000360,INV0000128,A0000179,SV014,1,171.26,0.0,171.26,Dental
IL00000361,INV0000129,A0000182,SV027,1,69.31,6.93,62.38,Diagnostics
IL00000362,INV0000129,A0000182,SV011,1,203.09,0.0,203.09,Imaging
IL00000363,INV0000129,A0000182,SV022,1,158.72,0.0,158.72,Treatment
IL00000364,INV0000130,A0000183,SV026,1,57.31,0.0,57.31,Diagnostics
IL00000365,INV0000130,A0000183,SV009,1,173.03,0.0,173.03,Diagnostics
IL00000366,INV0000130,A0000183,SV029,1,41.19,0.0,41.19,Treatment
IL00000367,INV0000130,A0000183,SV022,1,145.38,0.0,145.38,Treatment
IL00000368,INV0000130,A0000183,SV011,1,244.65,0.0,244.65,Imaging
IL00000369,INV0000131,A0000184,SV027,1,64.4,0.0,64.4,Diagnostics
IL00000370,INV0000132,A0000185,SV007,1,46.27,0.0,46.27,Diagnostics
IL00000371,INV0000132,A0000185,SV025,1,26.63,0.0,26.63,Grooming
IL00000372,INV0000133,A0000188,SV026,1,55.41,0.0,55.41,Diagnostics
IL00000373,INV0000133,A0000188,SV022,1,143.28,14.33,128.95,Treatment
IL00000374,INV0000133,A0000188,SV009,1,172.53,0.0,172.53,Diagnostics
IL00000375,INV0000133,A0000188,SV011,1,204.78,0.0,204.78,Imaging
IL00000376,INV0000134,A0000189,SV004,1,120.27,0.0,120.27,Preventive
IL00000377,INV0000134,A0000189,SV006,1,35.53,0.0,35.53,Preventive
IL00000378,INV0000135,A0000190,SV029,1,37.75,0.0,37.75,Treatment
IL00000379,INV0000135,A0000190,SV002,1,88.52,4.43,84.09,Medical
IL00000380,INV0000135,A0000190,SV027,1,66.96,0.0,66.96,Diagnostics
IL00000381,INV0000136,A0000191,SV001,1,79.22,3.96,75.26,Preventive
IL00000382,INV0000136,A0000191,SV005,1,100.41,0.0,100.41,Preventive
IL00000383,INV0000137,A0000194,SV029,1,39.04,3.9,35.14,Treatment
IL00000384,INV0000138,A0000195,SV029,1,35.46,0.0,35.46,Treatment
IL00000385,INV0000138,A0000195,SV034,1,60.66,6.07,54.59,Rehabilitation
IL00000386,INV0000138,A0000195,SV002,1,93.69,0.0,93.69,Medical
IL00000387,INV0000139,A0000197,SV008,1,42.15,2.11,40.04,Diagnostics
IL00000388,INV0000140,A0000198,SV006,1,34.67,0.0,34.67,Preventive
IL00000389,INV0000140,A0000198,SV007,1,48.34,0.0,48.34,Diagnostics
IL00000390,INV0000140,A0000198,SV024,1,57.18,0.0,57.18,Preventive
IL00000391,INV0000140,A0000198,SV008,1,41.95,0.0,41.95,Diagnostics
IL00000392,INV0000141,A0000199,SV009,1,196.08,0.0,196.08,Diagnostics
IL00000393,INV0000141,A0000199,SV023,1,371.39,0.0,371.39,Hospitalization
IL00000394,INV0000141,A0000199,SV018,1,299.72,0.0,299.72,Surgery
IL00000395,INV0000141,A0000199,SV017,1,382.6,19.13,363.47,Surgery
IL00000396,INV0000142,A0000200,SV010,1,63.57,6.36,57.21,Diagnostics
IL00000397,INV0000142,A0000200,SV026,1,61.63,0.0,61.63,Diagnostics
IL00000398,INV0000142,A0000200,SV011,1,208.92,20.89,188.03,Imaging
IL00000399,INV0000143,A0000201,SV004,1,126.86,0.0,126.86,Preventive
IL00000400,INV0000143,A0000201,SV007,1,48.22,0.0,48.22,Diagnostics
IL00000401,INV0000143,A0000201,SV008,1,45.66,0.0,45.66,Diagnostics
IL00000402,INV0000144,A0000202,SV025,1,26.68,0.0,26.68,Grooming
IL00000403,INV0000144,A0000202,SV001,1,72.8,0.0,72.8,Preventive
IL00000404,INV0000145,A0000203,SV020,1,736.45,0.0,736.45,Surgery
IL00000405,INV0000145,A0000203,SV016,1,524.25,0.0,524.25,Surgery
IL00000406,INV0000145,A0000203,SV018,1,312.48,0.0,312.48,Surgery
IL00000407,INV0000145,A0000203,SV023,1,399.43,0.0,399.43,Hospitalization
IL00000408,INV0000145,A0000203,SV019,1,226.44,0.0,226.44,Surgery
IL00000409,INV0000146,A0000204,SV029,1,38.82,0.0,38.82,Treatment
IL00000410,INV0000146,A0000204,SV003,1,172.1,8.61,163.49,Emergency
IL00000411,INV0000147,A0000207,SV029,1,39.72,0.0,39.72,Treatment
IL00000412,INV0000148,A0000208,SV007,1,47.01,4.7,42.31,Diagnostics
IL00000413,INV0000148,A0000208,SV001,1,74.74,0.0,74.74,Preventive
IL00000414,INV0000148,A0000208,SV024,1,59.12,0.0,59.12,Preventive
IL00000415,INV0000149,A0000209,SV017,1,439.14,0.0,439.14,Surgery
IL00000416,INV0000149,A0000209,SV016,1,523.4,0.0,523.4,Surgery
IL00000417,INV0000149,A0000209,SV022,1,152.76,7.64,145.12,Treatment
IL00000418,INV0000150,A0000212,SV038,1,252.17,0.0,252.17,Specialty
IL00000419,INV0000150,A0000212,SV012,1,459.72,0.0,459.72,Imaging
IL00000420,INV0000150,A0000212,SV039,1,277.39,0.0,277.39,Specialty
IL00000421,INV0000150,A0000212,SV011,1,233.91,0.0,233.91,Imaging
IL00000422,INV0000150,A0000212,SV037,1,231.06,0.0,231.06,Specialty
IL00000423,INV0000151,A0000214,SV004,1,116.91,0.0,116.91,Preventive
IL00000424,INV0000151,A0000214,SV005,1,113.31,0.0,113.31,Preventive
IL00000425,INV0000152,A0000215,SV007,1,51.08,0.0,51.08,Diagnostics
IL00000426,INV0000152,A0000215,SV024,1,61.09,3.05,58.04,Preventive
IL00000427,INV0000152,A0000215,SV008,1,44.3,4.43,39.87,Diagnostics
IL00000428,INV0000152,A0000215,SV006,1,37.65,3.77,33.88,Preventive
IL00000429,INV0000153,A0000218,SV026,1,57.79,0.0,57.79,Diagnostics
IL00000430,INV0000153,A0000218,SV010,1,67.85,3.39,64.46,Diagnostics
IL00000431,INV0000153,A0000218,SV002,1,88.7,0.0,88.7,Medical
IL00000432,INV0000154,A0000219,SV029,1,42.32,4.23,38.09,Treatment
IL00000433,INV0000154,A0000219,SV002,1,96.23,0.0,96.23,Medical
IL00000434,INV0000154,A0000219,SV034,1,70.25,0.0,70.25,Rehabilitation
IL00000435,INV0000155,A0000220,SV008,1,46.71,0.0,46.71,Diagnostics
IL00000436,INV0000155,A0000220,SV005,1,110.08,11.01,99.07,Preventive
IL00000437,INV0000156,A0000225,SV009,1,189.01,0.0,189.01,Diagnostics
IL00000438,INV0000156,A0000225,SV010,1,67.63,0.0,67.63,Diagnostics
IL00000439,INV0000156,A0000225,SV029,1,39.75,3.98,35.77,Treatment
IL00000440,INV0000157,A0000226,SV006,1,33.67,1.68,31.99,Preventive
IL00000441,INV0000157,A0000226,SV007,1,48.06,0.0,48.06,Diagnostics
IL00000442,INV0000158,A0000228,SV005,1,116.29,0.0,116.29,Preventive
IL00000443,INV0000158,A0000228,SV006,1,36.42,0.0,36.42,Preventive
IL00000444,INV0000158,A0000228,SV001,1,80.46,0.0,80.46,Preventive
IL00000445,INV0000159,A0000230,SV013,1,519.46,0.0,519.46,Dental
IL00000446,INV0000159,A0000230,SV014,1,181.83,0.0,181.83,Dental
IL00000447,INV0000159,A0000230,SV022,1,134.12,0.0,134.12,Treatment
IL00000448,INV0000159,A0000230,SV009,1,186.41,0.0,186.41,Diagnostics
IL00000449,INV0000160,A0000231,SV034,1,70.65,0.0,70.65,Rehabilitation
IL00000450,INV0000160,A0000231,SV002,1,90.89,0.0,90.89,Medical
IL00000451,INV0000161,A0000232,SV023,1,366.26,0.0,366.26,Hospitalization
IL00000452,INV0000161,A0000232,SV019,1,229.35,0.0,229.35,Surgery
IL00000453,INV0000161,A0000232,SV016,1,530.28,26.51,503.77,Surgery
IL00000454,INV0000161,A0000232,SV017,1,389.58,0.0,389.58,Surgery
IL00000455,INV0000162,A0000233,SV008,1,42.25,0.0,42.25,Diagnostics
IL00000456,INV0000162,A0000233,SV024,1,57.01,0.0,57.01,Preventive
IL00000457,INV0000162,A0000233,SV006,1,34.89,0.0,34.89,Preventive
IL00000458,INV0000162,A0000233,SV004,1,127.39,0.0,127.39,Preventive
IL00000459,INV0000163,A0000234,SV029,1,40.56,4.06,36.5,Treatment
IL00000460,INV0000163,A0000234,SV010,1,67.7,3.39,64.31,Diagnostics
IL00000461,INV0000164,A0000235,SV002,1,89.32,0.0,89.32,Medical
IL00000462,INV0000164,A0000235,SV027,1,61.34,3.07,58.27,Diagnostics
IL00000463,INV0000164,A0000235,SV011,1,242.3,12.12,230.18,Imaging
IL00000464,INV0000165,A0000236,SV024,1,60.29,0.0,60.29,Preventive
IL00000465,INV0000166,A0000237,SV010,1,61.76,3.09,58.67,Diagnostics
IL00000466,INV0000166,A0000237,SV027,1,63.13,0.0,63.13,Diagnostics
IL00000467,INV0000166,A0000237,SV009,1,190.31,0.0,190.31,Diagnostics
IL00000468,INV0000166,A0000237,SV029,1,35.61,1.78,33.83,Treatment
IL00000469,INV0000167,A0000239,SV022,1,134.06,0.0,134.06,Treatment
IL00000470,INV0000167,A0000239,SV026,1,54.37,0.0,54.37,Diagnostics
IL00000471,INV0000167,A0000239,SV002,1,94.93,0.0,94.93,Medical
IL00000472,INV0000167,A0000239,SV009,1,178.61,0.0,178.61,Diagnostics
IL00000473,INV0000168,A0000240,SV026,1,57.98,0.0,57.98,Diagnostics
IL00000474,INV0000168,A0000240,SV029,1,38.52,0.0,38.52,Treatment
IL00000475,INV0000168,A0000240,SV022,1,133.49,13.35,120.14,Treatment
IL00000476,INV0000168,A0000240,SV011,1,204.58,0.0,204.58,Imaging
IL00000477,INV0000169,A0000241,SV002,1,94.79,0.0,94.79,Medical
IL00000478,INV0000169,A0000241,SV034,1,61.58,6.16,55.42,Rehabilitation
IL00000479,INV0000169,A0000241,SV029,1,37.09,0.0,37.09,Treatment
IL00000480,INV0000170,A0000242,SV029,1,38.9,0.0,38.9,Treatment
IL00000481,INV0000170,A0000242,SV009,1,182.85,9.14,173.71,Diagnostics
IL00000482,INV0000170,A0000242,SV027,1,68.5,6.85,61.65,Diagnostics
IL00000483,INV0000171,A0000243,SV024,1,58.09,0.0,58.09,Preventive
IL00000484,INV0000171,A0000243,SV005,1,106.69,0.0,106.69,Preventive
IL00000485,INV0000171,A0000243,SV007,1,52.81,2.64,50.17,Diagnostics
IL00000486,INV0000172,A0000245,SV029,1,37.0,0.0,37.0,Treatment
IL00000487,INV0000172,A0000245,SV034,1,65.89,0.0,65.89,Rehabilitation
IL00000488,INV0000172,A0000245,SV002,1,97.92,0.0,97.92,Medical
IL00000489,INV0000173,A0000246,SV027,1,68.03,0.0,68.03,Diagnostics
IL00000490,INV0000173,A0000246,SV010,1,69.05,3.45,65.6,Diagnostics
IL00000491,INV0000173,A0000246,SV022,1,140.88,0.0,140.88,Treatment
IL00000492,INV0000173,A0000246,SV029,1,39.9,0.0,39.9,Treatment
IL00000493,INV0000173,A0000246,SV026,1,59.06,0.0,59.06,Diagnostics
IL00000494,INV0000174,A0000247,SV009,1,181.82,18.18,163.64,Diagnostics
IL00000495,INV0000175,A0000249,SV001,1,82.86,0.0,82.86,Preventive
IL00000496,INV0000175,A0000249,SV005,1,108.83,0.0,108.83,Preventive
IL00000497,INV0000175,A0000249,SV004,1,124.76,12.48,112.28,Preventive
IL00000498,INV0000176,A0000250,SV001,1,74.32,0.0,74.32,Preventive
IL00000499,INV0000176,A0000250,SV004,1,108.69,0.0,108.69,Preventive
IL00000500,INV0000176,A0000250,SV005,1,117.6,11.76,105.84,Preventive
IL00000501,INV0000177,A0000252,SV029,1,35.69,3.57,32.12,Treatment
IL00000502,INV0000177,A0000252,SV009,1,170.2,0.0,170.2,Diagnostics
IL00000503,INV0000177,A0000252,SV022,1,141.48,14.15,127.33,Treatment
IL00000504,INV0000178,A0000253,SV001,1,70.39,0.0,70.39,Preventive
IL00000505,INV0000178,A0000253,SV025,1,22.36,0.0,22.36,Grooming
IL00000506,INV0000179,A0000254,SV007,1,44.33,4.43,39.9,Diagnostics
IL00000507,INV0000179,A0000254,SV001,1,80.47,4.02,76.45,Preventive
IL00000508,INV0000179,A0000254,SV008,1,42.01,0.0,42.01,Diagnostics
IL00000509,INV0000180,A0000255,SV019,1,237.88,0.0,237.88,Surgery
IL00000510,INV0000180,A0000255,SV023,1,406.02,0.0,406.02,Hospitalization
IL00000511,INV0000181,A0000257,SV029,1,35.29,0.0,35.29,Treatment
IL00000512,INV0000181,A0000257,SV034,1,72.48,0.0,72.48,Rehabilitation
IL00000513,INV0000182,A0000258,SV005,1,106.21,0.0,106.21,Preventive
IL00000514,INV0000182,A0000258,SV008,1,41.0,0.0,41.0,Diagnostics
IL00000515,INV0000183,A0000259,SV029,1,36.69,0.0,36.69,Treatment
IL00000516,INV0000183,A0000259,SV009,1,190.2,9.51,180.69,Diagnostics
IL00000517,INV0000183,A0000259,SV021,1,461.64,46.16,415.48,Emergency
IL00000518,INV0000184,A0000260,SV022,1,160.84,16.08,144.76,Treatment
IL00000519,INV0000184,A0000260,SV021,1,430.34,43.03,387.31,Emergency
IL00000520,INV0000184,A0000260,SV011,1,207.24,0.0,207.24,Imaging
IL00000521,INV0000184,A0000260,SV009,1,174.43,0.0,174.43,Diagnostics
IL00000522,INV0000185,A0000263,SV034,1,66.77,0.0,66.77,Rehabilitation
IL00000523,INV0000185,A0000263,SV029,1,38.42,1.92,36.5,Treatment
IL00000524,INV0000186,A0000264,SV029,1,38.96,0.0,38.96,Treatment
IL00000525,INV0000187,A0000265,SV026,1,57.04,5.7,51.34,Diagnostics
IL00000526,INV0000187,A0000265,SV009,1,206.36,0.0,206.36,Diagnostics
IL00000527,INV0000187,A0000265,SV027,1,68.46,0.0,68.46,Diagnostics
IL00000528,INV0000187,A0000265,SV002,1,91.79,0.0,91.79,Medical
IL00000529,INV0000187,A0000265,SV011,1,227.47,0.0,227.47,Imaging
IL00000530,INV0000188,A0000266,SV029,1,40.69,2.03,38.66,Treatment
IL00000531,INV0000188,A0000266,SV002,1,101.45,0.0,101.45,Medical
IL00000532,INV0000189,A0000268,SV023,1,408.38,20.42,387.96,Hospitalization
IL00000533,INV0000189,A0000268,SV021,1,473.99,23.7,450.29,Emergency
IL00000534,INV0000190,A0000269,SV009,1,193.74,0.0,193.74,Diagnostics
IL00000535,INV0000190,A0000269,SV026,1,57.37,0.0,57.37,Diagnostics
IL00000536,INV0000191,A0000270,SV006,1,34.99,0.0,34.99,Preventive
IL00000537,INV0000191,A0000270,SV005,1,106.37,0.0,106.37,Preventive
IL00000538,INV0000192,A0000271,SV007,1,52.64,0.0,52.64,Diagnostics
IL00000539,INV0000192,A0000271,SV004,1,116.34,0.0,116.34,Preventive
IL00000540,INV0000193,A0000272,SV029,1,40.36,0.0,40.36,Treatment
IL00000541,INV0000193,A0000272,SV026,1,58.03,0.0,58.03,Diagnostics
IL00000542,INV0000193,A0000272,SV027,1,61.36,0.0,61.36,Diagnostics
IL00000543,INV0000193,A0000272,SV010,1,63.12,3.16,59.96,Diagnostics
IL00000544,INV0000194,A0000273,SV022,1,148.08,7.4,140.68,Treatment
IL00000545,INV0000194,A0000273,SV023,1,354.59,17.73,336.86,Hospitalization
IL00000546,INV0000194,A0000273,SV019,1,216.17,0.0,216.17,Surgery
IL00000547,INV0000195,A0000274,SV016,1,467.03,46.7,420.33,Surgery
IL00000548,INV0000195,A0000274,SV017,1,374.14,0.0,374.14,Surgery
IL00000549,INV0000195,A0000274,SV020,1,670.27,0.0,670.27,Surgery
IL00000550,INV0000195,A0000274,SV009,1,198.88,0.0,198.88,Diagnostics
IL00000551,INV0000196,A0000275,SV011,1,222.11,0.0,222.11,Imaging
IL00000552,INV0000196,A0000275,SV009,1,196.66,0.0,196.66,Diagnostics
IL00000553,INV0000196,A0000275,SV029,1,36.65,0.0,36.65,Treatment
IL00000554,INV0000196,A0000275,SV021,1,467.16,23.36,443.8,Emergency
IL00000555,INV0000197,A0000278,SV015,1,349.66,0.0,349.66,Dental
IL00000556,INV0000197,A0000278,SV022,1,155.72,0.0,155.72,Treatment
IL00000557,INV0000197,A0000278,SV009,1,197.67,0.0,197.67,Diagnostics
IL00000558,INV0000197,A0000278,SV014,1,184.78,0.0,184.78,Dental
IL00000559,INV0000197,A0000278,SV013,1,577.26,0.0,577.26,Dental
IL00000560,INV0000198,A0000279,SV014,1,166.51,0.0,166.51,Dental
IL00000561,INV0000198,A0000279,SV013,1,510.63,0.0,510.63,Dental
IL00000562,INV0000199,A0000281,SV005,1,113.16,11.32,101.84,Preventive
IL00000563,INV0000199,A0000281,SV004,1,110.29,0.0,110.29,Preventive
IL00000564,INV0000199,A0000281,SV001,1,71.3,3.56,67.74,Preventive
IL00000565,INV0000200,A0000282,SV022,1,143.08,0.0,143.08,Treatment
IL00000566,INV0000200,A0000282,SV014,1,171.12,8.56,162.56,Dental
IL00000567,INV0000200,A0000282,SV015,1,314.85,0.0,314.85,Dental
IL00000568,INV0000201,A0000285,SV029,1,36.84,0.0,36.84,Treatment
IL00000569,INV0000201,A0000285,SV009,1,185.15,0.0,185.15,Diagnostics
IL00000570,INV0000201,A0000285,SV010,1,70.22,0.0,70.22,Diagnostics
IL00000571,INV0000202,A0000286,SV011,1,220.35,11.02,209.33,Imaging
IL00000572,INV0000202,A0000286,SV038,1,222.65,0.0,222.65,Specialty
IL00000573,INV0000203,A0000287,SV011,1,231.7,23.17,208.53,Imaging
IL00000574,INV0000203,A0000287,SV026,1,61.56,0.0,61.56,Diagnostics
IL00000575,INV0000203,A0000287,SV009,1,198.99,0.0,198.99,Diagnostics
IL00000576,INV0000204,A0000288,SV002,1,98.57,0.0,98.57,Medical
IL00000577,INV0000204,A0000288,SV022,1,149.57,0.0,149.57,Treatment
IL00000578,INV0000205,A0000290,SV009,1,188.0,0.0,188.0,Diagnostics
IL00000579,INV0000205,A0000290,SV010,1,65.4,0.0,65.4,Diagnostics
IL00000580,INV0000205,A0000290,SV029,1,37.14,1.86,35.28,Treatment
IL00000581,INV0000206,A0000291,SV026,1,59.54,0.0,59.54,Diagnostics
IL00000582,INV0000206,A0000291,SV022,1,152.97,0.0,152.97,Treatment
IL00000583,INV0000207,A0000293,SV026,1,58.58,0.0,58.58,Diagnostics
IL00000584,INV0000207,A0000293,SV002,1,103.5,0.0,103.5,Medical
IL00000585,INV0000208,A0000294,SV009,1,204.12,10.21,193.91,Diagnostics
IL00000586,INV0000208,A0000294,SV014,1,170.51,17.05,153.46,Dental
IL00000587,INV0000208,A0000294,SV015,1,306.17,0.0,306.17,Dental
IL00000588,INV0000208,A0000294,SV013,1,559.14,0.0,559.14,Dental
IL00000589,INV0000208,A0000294,SV022,1,147.17,0.0,147.17,Treatment
IL00000590,INV0000209,A0000295,SV012,1,461.82,23.09,438.73,Imaging
IL00000591,INV0000209,A0000295,SV037,1,258.9,25.89,233.01,Specialty
IL00000592,INV0000209,A0000295,SV009,1,188.89,0.0,188.89,Diagnostics
IL00000593,INV0000209,A0000295,SV040,1,319.29,0.0,319.29,Specialty
IL00000594,INV0000209,A0000295,SV011,1,204.31,0.0,204.31,Imaging
IL00000595,INV0000210,A0000296,SV034,1,67.51,0.0,67.51,Rehabilitation
IL00000596,INV0000210,A0000296,SV029,1,38.22,3.82,34.4,Treatment
IL00000597,INV0000211,A0000298,SV006,1,38.33,0.0,38.33,Preventive
IL00000598,INV0000212,A0000300,SV015,1,358.02,17.9,340.12,Dental
IL00000599,INV0000212,A0000300,SV014,1,173.15,0.0,173.15,Dental
IL00000600,INV0000212,A0000300,SV022,1,153.96,0.0,153.96,Treatment
IL00000601,INV0000212,A0000300,SV013,1,561.02,56.1,504.92,Dental
IL00000602,INV0000212,A0000300,SV009,1,173.02,0.0,173.02,Diagnostics
IL00000603,INV0000213,A0000301,SV029,1,37.78,3.78,34.0,Treatment
IL00000604,INV0000213,A0000301,SV002,1,101.72,10.17,91.55,Medical
IL00000605,INV0000213,A0000301,SV034,1,61.7,0.0,61.7,Rehabilitation
IL00000606,INV0000214,A0000302,SV020,1,752.18,0.0,752.18,Surgery
IL00000607,INV0000214,A0000302,SV017,1,439.83,0.0,439.83,Surgery
IL00000608,INV0000214,A0000302,SV022,1,153.39,7.67,145.72,Treatment
IL00000609,INV0000214,A0000302,SV018,1,314.89,0.0,314.89,Surgery
IL00000610,INV0000214,A0000302,SV009,1,184.81,0.0,184.81,Diagnostics
IL00000611,INV0000215,A0000303,SV004,1,109.17,0.0,109.17,Preventive
IL00000612,INV0000215,A0000303,SV006,1,35.32,0.0,35.32,Preventive
IL00000613,INV0000216,A0000306,SV022,1,155.87,0.0,155.87,Treatment
IL00000614,INV0000217,A0000307,SV005,1,99.37,4.97,94.4,Preventive
IL00000615,INV0000218,A0000308,SV006,1,33.1,0.0,33.1,Preventive
IL00000616,INV0000218,A0000308,SV001,1,76.13,0.0,76.13,Preventive
IL00000617,INV0000218,A0000308,SV024,1,58.19,0.0,58.19,Preventive
IL00000618,INV0000218,A0000308,SV007,1,47.27,0.0,47.27,Diagnostics
IL00000619,INV0000218,A0000308,SV005,1,99.3,0.0,99.3,Preventive
IL00000620,INV0000219,A0000309,SV038,1,222.84,0.0,222.84,Specialty
IL00000621,INV0000219,A0000309,SV039,1,267.7,26.77,240.93,Specialty
IL00000622,INV0000220,A0000310,SV007,1,48.45,2.42,46.03,Diagnostics
IL00000623,INV0000220,A0000310,SV024,1,60.62,0.0,60.62,Preventive
IL00000624,INV0000220,A0000310,SV008,1,39.54,3.95,35.59,Diagnostics
IL00000625,INV0000221,A0000311,SV029,1,39.82,0.0,39.82,Treatment
IL00000626,INV0000221,A0000311,SV027,1,58.33,5.83,52.5,Diagnostics
IL00000627,INV0000222,A0000313,SV009,1,181.82,18.18,163.64,Diagnostics
IL00000628,INV0000222,A0000313,SV020,1,698.97,69.9,629.07,Surgery
IL00000629,INV0000223,A0000314,SV022,1,148.98,0.0,148.98,Treatment
IL00000630,INV0000223,A0000314,SV026,1,60.77,3.04,57.73,Diagnostics
IL00000631,INV0000223,A0000314,SV010,1,67.05,3.35,63.7,Diagnostics
IL00000632,INV0000224,A0000315,SV034,1,70.64,0.0,70.64,Rehabilitation
IL00000633,INV0000224,A0000315,SV002,1,105.65,5.28,100.37,Medical
IL00000634,INV0000225,A0000317,SV023,1,382.42,19.12,363.3,Hospitalization
IL00000635,INV0000225,A0000317,SV020,1,774.58,0.0,774.58,Surgery
IL00000636,INV0000225,A0000317,SV022,1,157.65,7.88,149.77,Treatment
IL00000637,INV0000226,A0000319,SV006,1,33.76,0.0,33.76,Preventive
IL00000638,INV0000226,A0000319,SV005,1,101.18,0.0,101.18,Preventive
IL00000639,INV0000227,A0000322,SV001,1,75.81,0.0,75.81,Preventive
IL00000640,INV0000227,A0000322,SV004,1,124.05,0.0,124.05,Preventive
IL00000641,INV0000227,A0000322,SV006,1,33.42,0.0,33.42,Preventive
IL00000642,INV0000228,A0000323,SV010,1,70.63,0.0,70.63,Diagnostics
IL00000643,INV0000228,A0000323,SV029,1,37.06,3.71,33.35,Treatment
IL00000644,INV0000229,A0000324,SV011,1,226.1,0.0,226.1,Imaging
IL00000645,INV0000229,A0000324,SV026,1,54.12,0.0,54.12,Diagnostics
IL00000646,INV0000229,A0000324,SV009,1,206.61,20.66,185.95,Diagnostics
IL00000647,INV0000230,A0000325,SV002,1,90.03,0.0,90.03,Medical
IL00000648,INV0000230,A0000325,SV026,1,63.15,0.0,63.15,Diagnostics
IL00000649,INV0000231,A0000326,SV009,1,189.17,0.0,189.17,Diagnostics
IL00000650,INV0000231,A0000326,SV022,1,155.74,0.0,155.74,Treatment
IL00000651,INV0000231,A0000326,SV026,1,53.7,0.0,53.7,Diagnostics
IL00000652,INV0000231,A0000326,SV011,1,240.92,0.0,240.92,Imaging
IL00000653,INV0000232,A0000328,SV002,1,97.12,9.71,87.41,Medical
IL00000654,INV0000232,A0000328,SV010,1,62.22,0.0,62.22,Diagnostics
IL00000655,INV0000232,A0000328,SV026,1,60.61,0.0,60.61,Diagnostics
IL00000656,INV0000232,A0000328,SV011,1,237.08,0.0,237.08,Imaging
IL00000657,INV0000233,A0000330,SV002,1,88.58,0.0,88.58,Medical
IL00000658,INV0000234,A0000331,SV022,1,157.85,0.0,157.85,Treatment
IL00000659,INV0000234,A0000331,SV002,1,93.98,0.0,93.98,Medical
IL00000660,INV0000234,A0000331,SV009,1,176.34,17.63,158.71,Diagnostics
IL00000661,INV0000234,A0000331,SV010,1,62.56,0.0,62.56,Diagnostics
IL00000662,INV0000235,A0000332,SV023,1,408.34,0.0,408.34,Hospitalization
